"Index","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2014-09-26","2014-09-26",24.6324996948242,25.1875,24.6000003814697,25.1875,249482000,22.2858219146729
"2014-09-29","2014-09-29",24.6625003814697,25.1100006103516,24.6574993133545,25.0275001525879,199065200,22.1442584991455
"2014-09-30","2014-09-30",25.2024993896484,25.3850002288818,25.1324996948242,25.1875,221056400,22.2858219146729
"2014-10-01","2014-10-01",25.1474990844727,25.1725006103516,24.6749992370605,24.7950000762939,205965200,21.9385452270508
"2014-10-02","2014-10-02",24.8174991607666,25.0550003051758,24.5100002288818,24.9750003814697,191031200,22.0978012084961
"2014-10-03","2014-10-03",24.8600006103516,25.0524997711182,24.7600002288818,24.9050006866455,173878400,22.0358657836914
"2014-10-06","2014-10-06",24.9874992370605,25.1625003814697,24.8549995422363,24.9050006866455,148204800,22.0358657836914
"2014-10-07","2014-10-07",24.8575000762939,25.0300006866455,24.6825008392334,24.6875,168376800,21.8434257507324
"2014-10-08","2014-10-08",24.6900005340576,25.2775001525879,24.5774993896484,25.2000007629395,229618800,22.2968826293945
"2014-10-09","2014-10-09",25.3850002288818,25.5949993133545,25.1525001525879,25.2549991607666,309506000,22.345552444458
"2014-10-10","2014-10-10",25.1725006103516,25.5074996948242,25.0750007629395,25.1825008392334,265326400,22.2814064025879
"2014-10-13","2014-10-13",25.3325004577637,25.4449996948242,24.9524993896484,24.9524993896484,214333600,22.0779037475586
"2014-10-14","2014-10-14",25.0974998474121,25.1299991607666,24.6424999237061,24.6875,254754400,21.8434257507324
"2014-10-15","2014-10-15",24.4925003051758,24.7875003814697,23.7950000762939,24.3850002288818,403734400,21.575777053833
"2014-10-16","2014-10-16",23.8875007629395,24.4300003051758,23.8525009155273,24.0650005340576,288618000,21.2926445007324
"2014-10-17","2014-10-17",24.375,24.75,24.2024993896484,24.4174995422363,272718800,21.6045341491699
"2014-10-20","2014-10-20",24.5799999237061,24.9899997711182,24.5550003051758,24.9400005340576,310069200,22.066837310791
"2014-10-21","2014-10-21",25.7549991607666,25.7549991607666,25.3174991607666,25.6175003051758,378495600,22.6662921905518
"2014-10-22","2014-10-22",25.7099990844727,26.0275001525879,25.6499996185303,25.7474994659424,273052400,22.781307220459
"2014-10-23","2014-10-23",26.0200004577637,26.2625007629395,25.9074993133545,26.2075004577637,284298800,23.1883239746094
"2014-10-24","2014-10-24",26.2950000762939,26.3724994659424,26.1324996948242,26.3050003051758,188215600,23.274585723877
"2014-10-27","2014-10-27",26.2124996185303,26.3700008392334,26.1749992370605,26.2775001525879,136750800,23.2502517700195
"2014-10-28","2014-10-28",26.3500003814697,26.6849994659424,26.3374996185303,26.6849994659424,192243600,23.6108112335205
"2014-10-29","2014-10-29",26.6625003814697,26.8425006866455,26.5900001525879,26.8349990844727,210751600,23.7435264587402
"2014-10-30","2014-10-30",26.7399997711182,26.8374996185303,26.4750003814697,26.7450008392334,162619200,23.6638965606689
"2014-10-31","2014-10-31",27.0025005340576,27.0100002288818,26.8024997711182,27,178557200,23.8895168304443
"2014-11-03","2014-11-03",27.0550003051758,27.5750007629395,27.0025005340576,27.3500003814697,209130400,24.1991958618164
"2014-11-04","2014-11-04",27.3400001525879,27.3724994659424,26.9300003051758,27.1499996185303,166297600,24.02223777771
"2014-11-05","2014-11-05",27.2749996185303,27.3250007629395,27.0324993133545,27.2150001525879,149743600,24.0797500610352
"2014-11-06","2014-11-06",27.1499996185303,27.1975002288818,26.9500007629395,27.1749992370605,139874000,24.1486225128174
"2014-11-07","2014-11-07",27.1875,27.3299999237061,27.1375007629395,27.2525005340576,134766000,24.2174892425537
"2014-11-10","2014-11-10",27.2549991607666,27.3325004577637,27.1674995422363,27.2075004577637,108782000,24.1775074005127
"2014-11-11","2014-11-11",27.1749992370605,27.4375,27.1000003814697,27.4249992370605,109769200,24.3707733154297
"2014-11-12","2014-11-12",27.3449993133545,27.8575000762939,27.3425006866455,27.8125,187769600,24.715124130249
"2014-11-13","2014-11-13",27.9500007629395,28.3624992370605,27.8999996185303,28.2049999237061,238091600,25.0639133453369
"2014-11-14","2014-11-14",28.2875003814697,28.5475006103516,27.8024997711182,28.5450000762939,176254400,25.3660507202148
"2014-11-17","2014-11-17",28.5674991607666,29.3199996948242,28.3250007629395,28.4974994659424,186986800,25.3238391876221
"2014-11-18","2014-11-18",28.4850006103516,28.9225006103516,28.4724998474121,28.8675003051758,176896000,25.6526355743408
"2014-11-19","2014-11-19",28.8600006103516,28.9349994659424,28.4500007629395,28.6674995422363,167476800,25.4749011993408
"2014-11-20","2014-11-20",28.7275009155273,29.2150001525879,28.7124996185303,29.0774993896484,173582000,25.8392467498779
"2014-11-21","2014-11-21",29.3775005340576,29.3924999237061,29.0074996948242,29.1175003051758,228717200,25.8747940063477
"2014-11-24","2014-11-24",29.2124996185303,29.6924991607666,29.1550006866455,29.6574993133545,189803200,26.3546562194824
"2014-11-25","2014-11-25",29.7674999237061,29.9375,29.3624992370605,29.3999996185303,275361600,26.1258277893066
"2014-11-26","2014-11-26",29.4850006103516,29.7749996185303,29.4575004577637,29.75,163073200,26.4368495941162
"2014-11-28","2014-11-28",29.8174991607666,29.8500003814697,29.5125007629395,29.7325000762939,99257600,26.4213066101074
"2014-12-01","2014-12-01",29.7024993896484,29.8125,27.8174991607666,28.7674999237061,335256000,25.5637683868408
"2014-12-02","2014-12-02",28.375,28.9375,28.1875,28.6574993133545,237395600,25.4660167694092
"2014-12-03","2014-12-03",28.9375,29.0874996185303,28.7775001525879,28.9825000762939,172253600,25.7548313140869
"2014-12-04","2014-12-04",28.9424991607666,29.2999992370605,28.8225002288818,28.8724994659424,168178000,25.6570739746094
"2014-12-05","2014-12-05",28.9974994659424,29.0200004577637,28.6599998474121,28.75,153275600,25.5482139587402
"2014-12-08","2014-12-08",28.5249996185303,28.6625003814697,27.9050006866455,28.1000003814697,230659600,24.970609664917
"2014-12-09","2014-12-09",27.5475006103516,28.5750007629395,27.3374996185303,28.5300006866455,240832000,25.3527221679688
"2014-12-10","2014-12-10",28.6025009155273,28.7124996185303,27.8850002288818,27.9874992370605,178261200,24.8706398010254
"2014-12-11","2014-12-11",28.0650005340576,28.4500007629395,27.8349990844727,27.9050006866455,165606800,24.7973232269287
"2014-12-12","2014-12-12",27.6149997711182,27.9675006866455,27.3950004577637,27.4325008392334,224112400,24.3774452209473
"2014-12-15","2014-12-15",27.6749992370605,27.8999996185303,26.5874996185303,27.0575008392334,268872400,24.0442066192627
"2014-12-16","2014-12-16",26.5925006866455,27.5400009155273,26.5650005340576,26.6875,243162800,23.7154140472412
"2014-12-17","2014-12-17",26.7800006866455,27.4599990844727,26.7049999237061,27.3525009155273,213647200,24.3063526153564
"2014-12-18","2014-12-18",27.9675006866455,28.1625003814697,27.6650009155273,28.1625003814697,236024800,25.0261421203613
"2014-12-19","2014-12-19",28.0650005340576,28.3099994659424,27.9150009155273,27.9449996948242,353719200,24.8328723907471
"2014-12-22","2014-12-22",28.0400009155273,28.3724994659424,27.9925003051758,28.2350006103516,180670000,25.0905742645264
"2014-12-23","2014-12-23",28.3075008392334,28.3325004577637,28.1149997711182,28.1350002288818,104113600,25.0017070770264
"2014-12-24","2014-12-24",28.1450004577637,28.1774997711182,28.0025005340576,28.0025005340576,57918400,24.8839664459229
"2014-12-26","2014-12-26",28.0249996185303,28.6299991607666,28.0025005340576,28.4974994659424,134884000,25.3238391876221
"2014-12-29","2014-12-29",28.4475002288818,28.6924991607666,28.4249992370605,28.4775009155273,110395600,25.3060684204102
"2014-12-30","2014-12-30",28.4099998474121,28.4799995422363,28.0275001525879,28.1299991607666,119526000,24.9972629547119
"2014-12-31","2014-12-31",28.2049999237061,28.2824993133545,27.5524997711182,27.5949993133545,165613600,24.5218448638916
"2015-01-02","2015-01-02",27.8474998474121,27.8600006103516,26.8374996185303,27.3325004577637,212818400,24.2885818481445
"2015-01-05","2015-01-05",27.0725002288818,27.1625003814697,26.3525009155273,26.5625,257142000,23.6043357849121
"2015-01-06","2015-01-06",26.6350002288818,26.8575000762939,26.1574993133545,26.5650005340576,263188400,23.6065540313721
"2015-01-07","2015-01-07",26.7999992370605,27.0499992370605,26.6749992370605,26.9375,160423600,23.9375686645508
"2015-01-08","2015-01-08",27.3075008392334,28.0375003814697,27.1749992370605,27.9724998474121,237458000,24.857307434082
"2015-01-09","2015-01-09",28.1674995422363,28.3125,27.5524997711182,28.0025005340576,214798000,24.8839664459229
"2015-01-12","2015-01-12",28.1499996185303,28.1574993133545,27.2000007629395,27.3125,198603200,24.2708053588867
"2015-01-13","2015-01-13",27.8575000762939,28.2000007629395,27.2275009155273,27.5550003051758,268367600,24.4863033294678
"2015-01-14","2015-01-14",27.2600002288818,27.6224994659424,27.125,27.4500007629395,195826400,24.3930015563965
"2015-01-15","2015-01-15",27.5,27.5149993896484,26.6650009155273,26.7049999237061,240056000,23.7309646606445
"2015-01-16","2015-01-16",26.7574996948242,26.8950004577637,26.2999992370605,26.4974994659424,314053200,23.546573638916
"2015-01-20","2015-01-20",26.9599990844727,27.2425003051758,26.625,27.1800003051758,199599600,24.1530647277832
"2015-01-21","2015-01-21",27.2374992370605,27.7649993896484,27.0674991607666,27.3875007629395,194303600,24.3374576568604
"2015-01-22","2015-01-22",27.5650005340576,28.1175003051758,27.4300003051758,28.1000003814697,215185600,24.970609664917
"2015-01-23","2015-01-23",28.0750007629395,28.4375,27.8824996948242,28.2450008392334,185859200,25.0994606018066
"2015-01-26","2015-01-26",28.4349994659424,28.5900001525879,28.2000007629395,28.2749996185303,222460000,25.1261196136475
"2015-01-27","2015-01-27",28.1049995422363,28.1200008392334,27.2574996948242,27.2849998474121,382274800,24.2463645935059
"2015-01-28","2015-01-28",29.4074993133545,29.5300006866455,28.8274993896484,28.8274993896484,585908400,25.6170825958252
"2015-01-29","2015-01-29",29.0799999237061,29.7975006103516,28.8899993896484,29.7250003814697,337745600,26.4146366119385
"2015-01-30","2015-01-30",29.6000003814697,30,29.2124996185303,29.2900009155273,334982000,26.0280818939209
"2015-02-02","2015-02-02",29.5125007629395,29.7924995422363,29.0200004577637,29.6574993133545,250956400,26.3546562194824
"2015-02-03","2015-02-03",29.625,29.7724990844727,29.4025001525879,29.6625003814697,207662800,26.359094619751
"2015-02-04","2015-02-04",29.625,30.1275005340576,29.5774993896484,29.8899993896484,280598800,26.5612602233887
"2015-02-05","2015-02-05",30.0049991607666,30.0575008392334,29.8125,29.9850006103516,168984800,26.7508392333984
"2015-02-06","2015-02-06",30.0049991607666,30.0625,29.6124992370605,29.7325000762939,174826400,26.525577545166
"2015-02-09","2015-02-09",29.6375007629395,29.9599990844727,29.6075000762939,29.9300003051758,155559200,26.7017688751221
"2015-02-10","2015-02-10",30.0424995422363,30.5375003814697,30.0400009155273,30.5049991607666,248034000,27.2147521972656
"2015-02-11","2015-02-11",30.6924991607666,31.2299995422363,30.625,31.2199993133545,294247200,27.8526363372803
"2015-02-12","2015-02-12",31.5149993896484,31.8700008392334,31.3924999237061,31.6149997711182,297898000,28.2050323486328
"2015-02-13","2015-02-13",31.8199996948242,31.8199996948242,31.4125003814697,31.7700004577637,217088800,28.3433094024658
"2015-02-17","2015-02-17",31.8724994659424,32.2200012207031,31.7299995422363,31.9575004577637,252609600,28.5105876922607
"2015-02-18","2015-02-18",31.9074993133545,32.1949996948242,31.8624992370605,32.1800003051758,179566800,28.7090930938721
"2015-02-19","2015-02-19",32.1199989318848,32.2574996948242,32.0825004577637,32.1124992370605,149449600,28.6488666534424
"2015-02-20","2015-02-20",32.1549987792969,32.375,32.0125007629395,32.375,195793600,28.8830585479736
"2015-02-23","2015-02-23",32.5050010681152,33.25,32.4150009155273,33.25,283896400,29.6636848449707
"2015-02-24","2015-02-24",33.2350006103516,33.4000015258789,32.7924995422363,33.0424995422363,276912400,29.478572845459
"2015-02-25","2015-02-25",32.8899993896484,32.9000015258789,32.0374984741211,32.1974983215332,298846800,28.7247047424316
"2015-02-26","2015-02-26",32.1974983215332,32.7174987792969,31.6525001525879,32.6049995422363,365150000,29.0882396697998
"2015-02-27","2015-02-27",32.5,32.6425018310547,32.060001373291,32.1150016784668,248059200,28.65110206604
"2015-03-02","2015-03-02",32.3125,32.5699996948242,32.0750007629395,32.2724990844727,192386800,28.7916202545166
"2015-03-03","2015-03-03",32.2400016784668,32.3800010681152,32.0224990844727,32.3400001525879,151265200,28.8518333435059
"2015-03-04","2015-03-04",32.2750015258789,32.3899993896484,32.0800018310547,32.1349983215332,126665200,28.6689395904541
"2015-03-05","2015-03-05",32.1450004577637,32.1875,31.4400005340576,31.6025009155273,226068400,28.1938781738281
"2015-03-06","2015-03-06",32.0999984741211,32.3424987792969,31.5650005340576,31.6499996185303,291368400,28.236255645752
"2015-03-09","2015-03-09",31.9899997711182,32.3925018310547,31.2649993896484,31.7849998474121,354114000,28.3566932678223
"2015-03-10","2015-03-10",31.6025009155273,31.8050003051758,30.9500007629395,31.1275005340576,275426400,27.770112991333
"2015-03-11","2015-03-11",31.1875,31.1924991607666,30.5275001525879,30.5599994659424,275756000,27.2638282775879
"2015-03-12","2015-03-12",30.5774993896484,31.2250003814697,30.4074993133545,31.1124992370605,193450800,27.7567329406738
"2015-03-13","2015-03-13",31.1000003814697,31.3500003814697,30.6450004577637,30.8974990844727,207309200,27.564920425415
"2015-03-16","2015-03-16",30.9699993133545,31.2374992370605,30.7175006866455,31.2374992370605,143497200,27.8682441711426
"2015-03-17","2015-03-17",31.4750003814697,31.8299999237061,31.4125003814697,31.7600002288818,204092400,28.3343925476074
"2015-03-18","2015-03-18",31.75,32.2900009155273,31.5925006866455,32.1175003051758,261083600,28.6533336639404
"2015-03-19","2015-03-19",32.1875,32.3125,31.8500003814697,31.875,183238000,28.4369812011719
"2015-03-20","2015-03-20",32.0625,32.0999984741211,31.2900009155273,31.4750003814697,274780400,28.0801315307617
"2015-03-23","2015-03-23",31.7800006866455,31.9624996185303,31.6299991607666,31.8024997711182,150838800,28.3723125457764
"2015-03-24","2015-03-24",31.8075008392334,32.0099983215332,31.6399993896484,31.6725006103516,131369200,28.2563285827637
"2015-03-25","2015-03-25",31.6350002288818,31.7049999237061,30.8449993133545,30.8449993133545,206620800,27.5180816650391
"2015-03-26","2015-03-26",30.6900005340576,31.2199993133545,30.6499996185303,31.0599994659424,190291600,27.7098960876465
"2015-03-27","2015-03-27",31.1424999237061,31.1749992370605,30.7275009155273,30.8125,158184800,27.4890899658203
"2015-03-30","2015-03-30",31.0125007629395,31.6000003814697,31,31.5925006866455,188398800,28.1849575042725
"2015-03-31","2015-03-31",31.5224990844727,31.6224994659424,31.0900001525879,31.1075000762939,168362400,27.7522659301758
"2015-04-01","2015-04-01",31.2049999237061,31.2800006866455,30.7749996185303,31.0625,162485600,27.712121963501
"2015-04-02","2015-04-02",31.2574996948242,31.3899993896484,31.0475006103516,31.3299999237061,128880400,27.9507732391357
"2015-04-06","2015-04-06",31.1175003051758,31.8775005340576,31.0825004577637,31.8374996185303,148776000,28.4035377502441
"2015-04-07","2015-04-07",31.9099998474121,32.0299987792969,31.4950008392334,31.5025005340576,140049200,28.1046619415283
"2015-04-08","2015-04-08",31.4624996185303,31.6000003814697,31.2425003051758,31.3999996185303,149316800,28.013219833374
"2015-04-09","2015-04-09",31.4624996185303,31.6450004577637,31.1650009155273,31.6399993896484,129936000,28.2273368835449
"2015-04-10","2015-04-10",31.4874992370605,31.8024997711182,31.3150005340576,31.7749996185303,160752000,28.347770690918
"2015-04-13","2015-04-13",32.0924987792969,32.1425018310547,31.6525001525879,31.7124996185303,145460400,28.292013168335
"2015-04-14","2015-04-14",31.75,31.8225002288818,31.4775009155273,31.5750007629395,102098400,28.1693496704102
"2015-04-15","2015-04-15",31.6025009155273,31.7824993133545,31.5025005340576,31.6949996948242,115881600,28.2764015197754
"2015-04-16","2015-04-16",31.5699996948242,31.7749996185303,31.5275001525879,31.5424995422363,113476000,28.1403503417969
"2015-04-17","2015-04-17",31.3875007629395,31.5349998474121,31.1149997711182,31.1875,207828000,27.8236446380615
"2015-04-20","2015-04-20",31.3924999237061,32.0299987792969,31.2924995422363,31.8999996185303,188217200,28.4592914581299
"2015-04-21","2015-04-21",32.0250015258789,32.0499992370605,31.6674995422363,31.7275009155273,129740400,28.3054046630859
"2015-04-22","2015-04-22",31.7474994659424,32.2174987792969,31.5799999237061,32.1549987792969,150618000,28.6867847442627
"2015-04-23","2015-04-23",32.0750007629395,32.6049995422363,32.0349998474121,32.4174995422363,183083600,28.9209747314453
"2015-04-24","2015-04-24",32.622501373291,32.6575012207031,32.3074989318848,32.5699996948242,178103600,29.0570220947266
"2015-04-27","2015-04-27",33.0774993896484,33.2825012207031,32.7874984741211,33.1624984741211,387816800,29.5856189727783
"2015-04-28","2015-04-28",33.6150016784668,33.6349983215332,32.3925018310547,32.6399993896484,475696000,29.1194763183594
"2015-04-29","2015-04-29",32.5400009155273,32.8974990844727,32.0750007629395,32.1599998474121,253544400,28.6912479400635
"2015-04-30","2015-04-30",32.1599998474121,32.1599998474121,31.1450004577637,31.2875003814697,332781600,27.9128513336182
"2015-05-01","2015-05-01",31.5249996185303,32.5325012207031,31.3250007629395,32.2374992370605,234050400,28.7603893280029
"2015-05-04","2015-05-04",32.375,32.6425018310547,32.064998626709,32.1749992370605,203953200,28.7046298980713
"2015-05-05","2015-05-05",32.0374984741211,32.1124992370605,31.4449996948242,31.4500007629395,197085600,28.0578269958496
"2015-05-06","2015-05-06",31.6399993896484,31.6875,30.8400001525879,31.2525005340576,288564000,27.8816356658936
"2015-05-07","2015-05-07",31.1924991607666,31.5200004577637,31.0049991607666,31.3150005340576,175763600,28.054084777832
"2015-05-08","2015-05-08",31.6700000762939,31.9050006866455,31.5275001525879,31.9050006866455,222201600,28.582649230957
"2015-05-11","2015-05-11",31.8474998474121,31.8899993896484,31.4074993133545,31.5799999237061,168143200,28.2914848327637
"2015-05-12","2015-05-12",31.3999996185303,31.7199993133545,31.2049999237061,31.4675006866455,192640000,28.1907024383545
"2015-05-13","2015-05-13",31.5375003814697,31.7975006103516,31.4675006866455,31.5025005340576,138776800,28.2220573425293
"2015-05-14","2015-05-14",31.8525009155273,32.2374992370605,31.7900009155273,32.2374992370605,180814000,28.8805198669434
"2015-05-15","2015-05-15",32.2675018310547,32.372501373291,32.0525016784668,32.1925010681152,152832000,28.8402080535889
"2015-05-18","2015-05-18",32.0950012207031,32.6800003051758,32.0900001525879,32.5475006103516,203531600,29.1582374572754
"2015-05-19","2015-05-19",32.6725006103516,32.7200012207031,32.4099998474121,32.5175018310547,178532800,29.1313724517822
"2015-05-20","2015-05-20",32.5,32.7449989318848,32.3349990844727,32.5149993896484,145819600,29.1291275024414
"2015-05-21","2015-05-21",32.5175018310547,32.9075012207031,32.4575004577637,32.8474998474121,158921600,29.4269962310791
"2015-05-22","2015-05-22",32.9000015258789,33.2425003051758,32.8499984741211,33.1349983215332,182384000,29.6845664978027
"2015-05-26","2015-05-26",33.1500015258789,33.2275009155273,32.2799987792969,32.4049987792969,282790400,29.0305709838867
"2015-05-27","2015-05-27",32.5849990844727,33.064998626709,32.5125007629395,33.0099983215332,183332800,29.5725727081299
"2015-05-28","2015-05-28",32.9650001525879,32.9874992370605,32.7750015258789,32.9449996948242,122933200,29.5143508911133
"2015-05-29","2015-05-29",32.8074989318848,32.8624992370605,32.4749984741211,32.5699996948242,203538000,29.178394317627
"2015-06-01","2015-06-01",32.5699996948242,32.8474998474121,32.5125007629395,32.6349983215332,128451200,29.2366313934326
"2015-06-02","2015-06-02",32.4650001525879,32.6650009155273,32.3300018310547,32.4900016784668,134670400,29.1067409515381
"2015-06-03","2015-06-03",32.6650009155273,32.7350006103516,32.4749984741211,32.5299987792969,123934000,29.1425647735596
"2015-06-04","2015-06-04",32.3950004577637,32.6450004577637,32.2275009155273,32.3400001525879,153800400,28.9723510742188
"2015-06-05","2015-06-05",32.375,32.4225006103516,32.0900001525879,32.1624984741211,142507200,28.8133239746094
"2015-06-08","2015-06-08",32.2249984741211,32.3025016784668,31.7075004577637,31.9500007629395,210699200,28.6229591369629
"2015-06-09","2015-06-09",31.6749992370605,32.0200004577637,31.4050006866455,31.8549995422363,224301600,28.5378532409668
"2015-06-10","2015-06-10",31.9799995422363,32.3349990844727,31.9624996185303,32.2200012207031,156349200,28.8648490905762
"2015-06-11","2015-06-11",32.2949981689453,32.5449981689453,32.1199989318848,32.1474990844727,141563600,28.799898147583
"2015-06-12","2015-06-12",32.0475006103516,32.0825004577637,31.7775001525879,31.7924995422363,147544800,28.481861114502
"2015-06-15","2015-06-15",31.5249996185303,31.8099994659424,31.4274997711182,31.7299995422363,175955600,28.4258670806885
"2015-06-16","2015-06-16",31.7574996948242,31.9624996185303,31.5925006866455,31.8999996185303,125976400,28.5781707763672
"2015-06-17","2015-06-17",31.9300003051758,31.9699993133545,31.6849994659424,31.8250007629395,131672400,28.5109825134277
"2015-06-18","2015-06-18",31.8075008392334,32.0774993896484,31.8050003051758,31.9699993133545,141628800,28.6408729553223
"2015-06-19","2015-06-19",31.9274997711182,31.9549999237061,31.6000003814697,31.6499996185303,218867600,28.3542003631592
"2015-06-22","2015-06-22",31.8724994659424,32.0149993896484,31.7700004577637,31.9025001525879,136157200,28.5804080963135
"2015-06-23","2015-06-23",31.8700008392334,31.9025001525879,31.7199993133545,31.7574996948242,121075600,28.4505138397217
"2015-06-24","2015-06-24",31.8024997711182,32.4500007629395,31.7800006866455,32.0275001525879,221123600,28.6923904418945
"2015-06-25","2015-06-25",32.2150001525879,32.2999992370605,31.875,31.875,127752400,28.5557651519775
"2015-06-26","2015-06-26",31.9174995422363,31.9974994659424,31.6275005340576,31.6875,176267200,28.3877906799316
"2015-06-29","2015-06-29",31.3649997711182,31.6175003051758,31.1200008392334,31.1324996948242,196645600,27.8905906677246
"2015-06-30","2015-06-30",31.3924999237061,31.5300006866455,31.2150001525879,31.3575000762939,177482800,28.0921649932861
"2015-07-01","2015-07-01",31.7250003814697,31.7350006103516,31.4974994659424,31.6499996185303,120955200,28.3542003631592
"2015-07-02","2015-07-02",31.6075000762939,31.6725006103516,31.4424991607666,31.6100006103516,108844000,28.3183670043945
"2015-07-06","2015-07-06",31.2350006103516,31.5575008392334,31.2124996185303,31.5,112241600,28.2198181152344
"2015-07-07","2015-07-07",31.4724998474121,31.5375003814697,30.9424991607666,31.4225006103516,187787200,28.1503944396973
"2015-07-08","2015-07-08",31.1200008392334,31.1599998474121,30.6350002288818,30.6424999237061,243046400,27.4516143798828
"2015-07-09","2015-07-09",30.9624996185303,31.0149993896484,29.8050003051758,30.0174999237061,314380000,26.8917007446289
"2015-07-10","2015-07-10",30.4850006103516,30.9624996185303,30.3024997711182,30.8199996948242,245418000,27.6106300354004
"2015-07-13","2015-07-13",31.2574996948242,31.4400005340576,31.0799999237061,31.4150009155273,165762000,28.1436748504639
"2015-07-14","2015-07-14",31.5100002288818,31.5925006866455,31.2600002288818,31.4025001525879,127072400,28.132474899292
"2015-07-15","2015-07-15",31.4300003051758,31.7875003814697,31.3950004577637,31.7049999237061,134596800,28.4034767150879
"2015-07-16","2015-07-16",31.9349994659424,32.1425018310547,31.8374996185303,32.127498626709,144889600,28.781982421875
"2015-07-17","2015-07-17",32.2700004577637,32.4049987792969,32.0774993896484,32.4049987792969,184658800,29.0305709838867
"2015-07-20","2015-07-20",32.7425003051758,33.2425003051758,32.6749992370605,33.0175018310547,235600800,29.579309463501
"2015-07-21","2015-07-21",33.2125015258789,33.2299995422363,32.5800018310547,32.6875,307025600,29.2836589813232
"2015-07-22","2015-07-22",30.4974994659424,31.375,30.4974994659424,31.3050003051758,461802400,28.0451278686523
"2015-07-23","2015-07-23",31.5499992370605,31.7724990844727,31.2649993896484,31.2900009155273,203998000,28.0316867828369
"2015-07-24","2015-07-24",31.3299999237061,31.4349994659424,30.9750003814697,31.125,168649200,27.8838748931885
"2015-07-27","2015-07-27",30.7724990844727,30.9025001525879,30.5300006866455,30.6924991607666,177822000,27.4964122772217
"2015-07-28","2015-07-28",30.8449993133545,30.9775009155273,30.6375007629395,30.8449993133545,134472400,27.6330318450928
"2015-07-29","2015-07-29",30.7875003814697,30.875,30.5674991607666,30.7474994659424,148046800,27.5456790924072
"2015-07-30","2015-07-30",30.5799999237061,30.6424999237061,30.4274997711182,30.5925006866455,134513200,27.4068279266357
"2015-07-31","2015-07-31",30.6499996185303,30.6599998474121,30.2275009155273,30.3250007629395,171540000,27.1671810150146
"2015-08-03","2015-08-03",30.375,30.6424999237061,29.3799991607666,29.6100006103516,279904000,26.5266284942627
"2015-08-04","2015-08-04",29.3549995422363,29.4249992370605,28.3125,28.6599998474121,496554400,25.6755599975586
"2015-08-05","2015-08-05",28.2374992370605,29.3600006103516,28.0249996185303,28.8500003814697,397250400,25.8457736968994
"2015-08-06","2015-08-06",28.9925003051758,29.125,28.5300006866455,28.7824993133545,211612000,25.9020137786865
"2015-08-07","2015-08-07",28.6450004577637,29.0625,28.625,28.8799991607666,154681600,25.9897556304932
"2015-08-10","2015-08-10",29.1324996948242,29.9974994659424,29.1324996948242,29.9300003051758,219806400,26.9346771240234
"2015-08-11","2015-08-11",29.4524993896484,29.5450000762939,28.3325004577637,28.3724994659424,388331200,25.5330467224121
"2015-08-12","2015-08-12",28.1324996948242,28.8549995422363,27.4074993133545,28.8099994659424,404870000,25.9267616271973
"2015-08-13","2015-08-13",29.0100002288818,29.1000003814697,28.6350002288818,28.7875003814697,194143200,25.9065170288086
"2015-08-14","2015-08-14",28.5799999237061,29.0774993896484,28.5025005340576,28.9899997711182,171718000,26.0887565612793
"2015-08-17","2015-08-17",29.0100002288818,29.4125003814697,28.875,29.2900009155273,163538800,26.3587322235107
"2015-08-18","2015-08-18",29.1075000762939,29.3600006103516,29.0025005340576,29.125,138242800,26.2102394104004
"2015-08-19","2015-08-19",29.0249996185303,29.1299991607666,28.6700000762939,28.7525005340576,193146000,25.875020980835
"2015-08-20","2015-08-20",28.5200004577637,28.5874996185303,27.9074993133545,28.1625003814697,274006400,25.3440628051758
"2015-08-21","2015-08-21",27.6075000762939,27.9750003814697,26.4125003814697,26.4400005340576,513102000,23.7939472198486
"2015-08-24","2015-08-24",23.7175006866455,27.2000007629395,23,25.7800006866455,648825200,23.2000026702881
"2015-08-25","2015-08-25",27.7775001525879,27.7775001525879,25.875,25.9349994659424,414406400,23.3394889831543
"2015-08-26","2015-08-26",26.7724990844727,27.4724998474121,26.2625007629395,27.4225006103516,387098400,24.6781215667725
"2015-08-27","2015-08-27",28.0575008392334,28.3099994659424,27.5049991607666,28.2299995422363,338464400,25.4048099517822
"2015-08-28","2015-08-28",28.0424995422363,28.3274993896484,27.8850002288818,28.3225002288818,212657600,25.4880466461182
"2015-08-31","2015-08-31",28.0074996948242,28.6324996948242,28,28.1900005340576,224917200,25.3688125610352
"2015-09-01","2015-09-01",27.5375003814697,27.9699993133545,26.8400001525879,26.9300003051758,307383600,24.2349109649658
"2015-09-02","2015-09-02",27.5575008392334,28.0849990844727,27.2824993133545,28.0849990844727,247555200,25.2743225097656
"2015-09-03","2015-09-03",28.1224994659424,28.1949996948242,27.5100002288818,27.5925006866455,212935600,24.8311138153076
"2015-09-04","2015-09-04",27.2425003051758,27.6124992370605,27.1275005340576,27.3174991607666,199985200,24.5836238861084
"2015-09-08","2015-09-08",27.9375,28.1399993896484,27.5799999237061,28.0774993896484,219374400,25.2675724029541
"2015-09-09","2015-09-09",28.4400005340576,28.5049991607666,27.4424991607666,27.5375003814697,340043200,24.7816143035889
"2015-09-10","2015-09-10",27.5674991607666,28.3199996948242,27.4750003814697,28.1424999237061,251571200,25.3260688781738
