"Index","price","return"
"2013-12-02","2013-12-02",17.1337661743164,-0.00874212290782772
"2013-12-03","2013-12-03",17.6028022766113,0.0270069630656109
"2013-12-04","2013-12-04",17.561767578125,-0.00233386714422634
"2013-12-05","2013-12-05",17.6519203186035,0.00512033489421704
"2013-12-06","2013-12-06",17.4069881439209,-0.0139728343214083
"2013-12-09","2013-12-09",17.60622215271,0.0113806279100879
"2013-12-10","2013-12-10",17.5788688659668,-0.00155482287876829
"2013-12-11","2013-12-11",17.448637008667,-0.00743601087984125
"2013-12-12","2013-12-12",17.4231433868408,-0.00146213506043136
"2013-12-13","2013-12-13",17.2332324981689,-0.0109597604924683
"2013-12-16","2013-12-16",17.3286514282227,0.0055216418577646
"2013-12-17","2013-12-17",17.250638961792,-0.00451209946217457
"2013-12-18","2013-12-18",17.1194667816162,-0.00763295975974421
"2013-12-19","2013-12-19",16.9233417510986,-0.0115223865979828
"2013-12-20","2013-12-20",17.065071105957,0.00833991142463342
"2013-12-23","2013-12-23",17.7199878692627,0.0376595114762774
"2013-12-24","2013-12-24",17.6447677612305,-0.00425396528970268
"2013-12-26","2013-12-26",17.5275840759277,-0.00666342241976681
"2013-12-27","2013-12-27",17.409158706665,-0.0067794426960055
"2013-12-30","2013-12-30",17.2360286712646,-0.00999454698781932
"2013-12-31","2013-12-31",17.4380664825439,0.0116536623034897
"2014-01-02","2014-01-02",17.1928253173828,-0.0141633814229869
"2014-01-03","2014-01-03",16.8151702880859,-0.0222106917906131
"2014-01-06","2014-01-06",16.9068660736084,0.00543834367149287
"2014-01-07","2014-01-07",16.7859516143799,-0.00717749280796953
"2014-01-08","2014-01-08",16.8922519683838,0.00631273023533918
"2014-01-09","2014-01-09",16.6765384674072,-0.0128522039340098
"2014-01-10","2014-01-10",16.5652656555176,-0.00669477667831098
"2014-01-13","2014-01-13",16.651985168457,0.00522136587497357
"2014-01-14","2014-01-14",16.9833278656006,0.0197027103976439
"2014-01-15","2014-01-15",17.3243064880371,0.0198783656706341
"2014-01-16","2014-01-16",17.2276363372803,-0.00559565657335082
"2014-01-17","2014-01-17",16.8055267333984,-0.0248070536150742
"2014-01-21","2014-01-21",17.06662940979,0.0154172558190426
"2014-01-22","2014-01-22",17.1424674987793,0.00443380387569281
"2014-01-23","2014-01-23",17.2876262664795,0.00843213665148834
"2014-01-24","2014-01-24",16.9733848571777,-0.0183444802894828
"2014-01-27","2014-01-27",17.1110801696777,0.00807969621763505
"2014-01-28","2014-01-28",15.7434349060059,-0.0833027698015907
"2014-01-29","2014-01-29",15.5647087097168,-0.0114173577317218
"2014-01-30","2014-01-30",15.5345544815063,-0.00193922521410883
"2014-01-31","2014-01-31",15.5600490570068,0.00163980744644432
"2014-02-03","2014-02-03",15.5889453887939,0.00185536262666197
"2014-02-04","2014-02-04",15.8146123886108,0.0143723132231144
"2014-02-05","2014-02-05",15.9327220916748,0.00744064028726932
"2014-02-06","2014-02-06",16.0255928039551,0.0058120069227714
"2014-02-07","2014-02-07",16.249792098999,0.0138931202171237
"2014-02-10","2014-02-10",16.5409069061279,0.0177564043901381
"2014-02-11","2014-02-11",16.7588520050049,0.0130900774102565
"2014-02-12","2014-02-12",16.7575950622559,-7.50045341662009e-05
"2014-02-13","2014-02-13",17.0236968994141,0.0157547166376251
"2014-02-14","2014-02-14",17.0099334716797,-0.000808813419822307
"2014-02-18","2014-02-18",17.0724792480469,0.00367027106289619
"2014-02-19","2014-02-19",16.8029365539551,-0.0159141003204288
"2014-02-20","2014-02-20",16.6084442138672,-0.0116424124054575
"2014-02-21","2014-02-21",16.4239616394043,-0.0111699095359858
"2014-02-24","2014-02-24",16.4958801269531,0.00436931638220317
"2014-02-25","2014-02-25",16.3242168426514,-0.0104609593267089
"2014-02-26","2014-02-26",16.1769409179688,-0.0090628730100315
"2014-02-27","2014-02-27",16.4996318817139,0.0197512423418331
"2014-02-28","2014-02-28",16.4549160003662,-0.00271379288533069
"2014-03-03","2014-03-03",16.5024490356445,0.00288451872195283
"2014-03-04","2014-03-04",16.6112613677979,0.00657206471153904
"2014-03-05","2014-03-05",16.6462802886963,0.00210592437662793
"2014-03-06","2014-03-06",16.5959396362305,-0.00302872016738531
"2014-03-07","2014-03-07",16.5862445831299,-0.000584352935442123
"2014-03-10","2014-03-10",16.6012573242188,0.000904722636541955
"2014-03-11","2014-03-11",16.7629108428955,0.00969032303371709
"2014-03-12","2014-03-12",16.7791728973389,0.000969650892503005
"2014-03-13","2014-03-13",16.5928153991699,-0.0111686144477527
"2014-03-14","2014-03-14",16.4064502716064,-0.0112952276468326
"2014-03-17","2014-03-17",16.470552444458,0.00389951934698329
"2014-03-18","2014-03-18",16.6162586212158,0.00880756494636081
"2014-03-19","2014-03-19",16.6118869781494,-0.000263128923553513
"2014-03-20","2014-03-20",16.5318355560303,-0.00483057252843899
"2014-03-21","2014-03-21",16.6622276306152,0.00785638953158418
"2014-03-24","2014-03-24",16.8598518371582,0.0117908255818602
"2014-03-25","2014-03-25",17.0412082672119,0.0106992618841311
"2014-03-26","2014-03-26",16.8782997131348,-0.0096056703880083
"2014-03-27","2014-03-27",16.8057556152344,-0.0043073323180991
"2014-03-28","2014-03-28",16.7869911193848,-0.00111717555872826
"2014-03-31","2014-03-31",16.783239364624,-0.000223516771992838
"2014-04-01","2014-04-01",16.936767578125,0.00910612353426643
"2014-04-02","2014-04-02",16.9649124145508,0.00166038042349737
"2014-04-03","2014-04-03",16.8473472595215,-0.0069540237733019
"2014-04-04","2014-04-04",16.6294002532959,-0.013020983324052
"2014-04-07","2014-04-07",16.3683032989502,-0.0158254893790417
"2014-04-08","2014-04-08",16.3673686981201,-5.70998408364609e-05
"2014-04-09","2014-04-09",16.5824947357178,0.0130579657661483
"2014-04-10","2014-04-10",16.3686122894287,-0.0129819887358784
"2014-04-11","2014-04-11",16.2476100921631,-0.00741978951333166
"2014-04-14","2014-04-14",16.3123321533203,0.00397556887013861
"2014-04-15","2014-04-15",16.1960105895996,-0.00715644356821565
"2014-04-16","2014-04-16",16.2288455963135,0.00202529921793859
"2014-04-17","2014-04-17",16.4142684936523,0.0113607354460261
"2014-04-21","2014-04-21",16.6090793609619,0.0117985086216033
"2014-04-22","2014-04-22",16.6256427764893,0.000996753746291823
"2014-04-23","2014-04-23",16.4083271026611,-0.0131572929110715
"2014-04-24","2014-04-24",17.7535057067871,0.0787940448967621
"2014-04-25","2014-04-25",17.8839054107666,0.00731816828771548
"2014-04-28","2014-04-28",18.5765113830566,0.03799678449553
"2014-04-29","2014-04-29",18.5214748382568,-0.00296709286850749
"2014-04-30","2014-04-30",18.4514331817627,-0.00378881424442756
"2014-05-01","2014-05-01",18.4948959350586,0.00235275191791162
"2014-05-02","2014-05-02",18.5292911529541,0.00185798692667705
"2014-05-05","2014-05-05",18.7913265228271,0.0140426226675117
"2014-05-06","2014-05-06",18.5865116119385,-0.0109592727165495
"2014-05-07","2014-05-07",18.5214748382568,-0.00350527455112326
"2014-05-08","2014-05-08",18.4884643554688,-0.0017838716983043
"2014-05-09","2014-05-09",18.4114227294922,-0.00417571673022099
"2014-05-12","2014-05-12",18.6406440734863,0.0123730894452212
"2014-05-13","2014-05-13",18.6698894500732,0.00156767431684601
"2014-05-14","2014-05-14",18.6733474731445,0.000185202107053417
"2014-05-15","2014-05-15",18.5145587921143,-0.00853985405485247
"2014-05-16","2014-05-16",18.787805557251,0.014650634477678
"2014-05-19","2014-05-19",19.0104160308838,0.0117790222989944
"2014-05-20","2014-05-20",19.0141983032227,0.000198938104572832
"2014-05-21","2014-05-21",19.0645027160645,0.00264213015461268
"2014-05-22","2014-05-22",19.094690322876,0.0015821934744884
"2014-05-23","2014-05-23",19.3103904724121,0.0112330146513311
"2014-05-27","2014-05-27",19.6719970703125,0.0185528384972669
"2014-05-28","2014-05-28",19.621057510376,-0.00259280369100434
"2014-05-29","2014-05-29",19.9785614013672,0.0180564163984682
"2014-05-30","2014-05-30",19.9037303924561,-0.00375259762463243
"2014-06-02","2014-06-02",19.7669544219971,-0.00689559623507918
"2014-06-03","2014-06-03",20.0464859008789,0.0140422967676188
"2014-06-04","2014-06-04",20.2753887176514,0.0113539004791545
"2014-06-05","2014-06-05",20.3549385070801,0.00391578884590738
"2014-06-06","2014-06-06",20.298978805542,-0.00275298129085844
"2014-06-09","2014-06-09",20.6237869262695,0.0158745351583285
"2014-06-10","2014-06-10",20.7448482513428,0.00585282401213005
"2014-06-11","2014-06-11",20.6590023040771,-0.00414676746867881
"2014-06-12","2014-06-12",20.3134441375732,-0.0168682317097066
"2014-06-13","2014-06-13",20.0911331176758,-0.011004360317993
"2014-06-16","2014-06-16",20.2936305999756,0.0100284939548998
"2014-06-17","2014-06-17",20.267219543457,-0.00130229322895836
"2014-06-18","2014-06-18",20.2892265319824,0.00108525242297652
"2014-06-19","2014-06-19",20.2187957763672,-0.00347737670581205
"2014-06-20","2014-06-20",20.0096988677979,-0.0103955563570257
"2014-06-23","2014-06-23",19.9920845031738,-0.000880679023693265
"2014-06-24","2014-06-24",19.8710308074951,-0.0060734875759989
"2014-06-25","2014-06-25",19.8886318206787,0.00088537040658343
"2014-06-26","2014-06-26",20.007495880127,0.00595869413887939
"2014-06-27","2014-06-27",20.2452068328857,0.0118110685815793
"2014-06-30","2014-06-30",20.4543113708496,0.010275619324577
"2014-07-01","2014-07-01",20.5841636657715,0.00632834081505296
"2014-07-02","2014-07-02",20.5753631591797,-0.000427629149544639
"2014-07-03","2014-07-03",20.6964225769043,0.00586646604976737
"2014-07-07","2014-07-07",21.1234264373779,0.0204218193333521
"2014-07-08","2014-07-08",20.9869594573975,-0.0064814156799704
"2014-07-09","2014-07-09",20.9957656860352,0.000419516776806184
"2014-07-10","2014-07-10",20.9187259674072,-0.00367604627154394
"2014-07-11","2014-07-11",20.9583511352539,0.00189245202455757
"2014-07-14","2014-07-14",21.229076385498,0.0128345804636529
"2014-07-15","2014-07-15",20.9803600311279,-0.0117850061070586
"2014-07-16","2014-07-16",20.8614959716797,-0.00568160165697673
"2014-07-17","2014-07-17",20.4895248413086,-0.017991389649783
"2014-07-18","2014-07-18",20.7844638824463,0.0142920066914041
"2014-07-21","2014-07-21",20.6766090393066,-0.00520271564751651
"2014-07-22","2014-07-22",20.8482933044434,0.00826902575147059
"2014-07-23","2014-07-23",21.3919563293457,0.0257428899171273
"2014-07-24","2014-07-24",21.3567333221436,-0.00164791086979532
"2014-07-25","2014-07-25",21.4976043701172,0.00657443623994869
"2014-07-28","2014-07-28",21.7947444915771,0.0137273580832407
"2014-07-29","2014-07-29",21.6538715362549,-0.00648460005604656
"2014-07-30","2014-07-30",21.6032543182373,-0.00234029608394914
"2014-07-31","2014-07-31",21.0419845581055,-0.0263242596977253
"2014-08-01","2014-08-01",21.1586399078369,0.00552862183177893
"2014-08-04","2014-08-04",21.0397834777832,-0.00563323152034645
"2014-08-05","2014-08-05",20.9363403320312,-0.00492867591217738
"2014-08-06","2014-08-06",20.9011211395264,-0.00168362035292402
"2014-08-07","2014-08-07",20.8989086151123,-0.000105862336900131
"2014-08-08","2014-08-08",20.9564189910889,0.0027480569599172
"2014-08-11","2014-08-11",21.2329158782959,0.0131076181593235
"2014-08-12","2014-08-12",21.2284965515137,-0.00020815731485424
"2014-08-13","2014-08-13",21.5094146728516,0.0131462750084834
"2014-08-14","2014-08-14",21.5669326782227,0.00267051609949842
"2014-08-15","2014-08-15",21.6731052398682,0.00491085485273501
"2014-08-18","2014-08-18",21.9341144561768,0.011971060532745
"2014-08-19","2014-08-19",22.2371654510498,0.0137218459865069
"2014-08-20","2014-08-20",22.2460136413574,0.000397821855578684
"2014-08-21","2014-08-21",22.2482204437256,9.91949817943372e-05
"2014-08-22","2014-08-22",22.4119129180908,0.00733061883537944
"2014-08-25","2014-08-25",22.4605751037598,0.00216891047902612
"2014-08-26","2014-08-26",22.3167953491211,-0.00642200501427359
"2014-08-27","2014-08-27",22.59108543396,0.012215828981136
"2014-08-28","2014-08-28",22.6176261901855,0.00117414358078927
"2014-08-29","2014-08-29",22.6729259490967,0.00244200098167102
"2014-09-02","2014-09-02",22.8498859405518,0.00777460246687678
"2014-09-03","2014-09-03",21.8854541778564,-0.0431239023102439
"2014-09-04","2014-09-04",21.7040729522705,-0.00832228676957625
"2014-09-05","2014-09-05",21.8920955657959,0.0086257020145748
"2014-09-08","2014-09-08",21.7571582794189,-0.00618281891882999
"2014-09-09","2014-09-09",21.6753177642822,-0.00376863671860805
"2014-09-10","2014-09-10",22.3411254882812,0.03025498936658
"2014-09-11","2014-09-11",22.4362392425537,0.00424830259198528
"2014-09-12","2014-09-12",22.4871215820312,0.00226529628693761
"2014-09-15","2014-09-15",22.4804782867432,-0.000295470309988666
"2014-09-16","2014-09-16",22.3101577758789,-0.00760522050016998
"2014-09-17","2014-09-17",22.4694194793701,0.00711317009979906
"2014-09-18","2014-09-18",22.5158729553223,0.00206527466866513
"2014-09-19","2014-09-19",22.3322830200195,-0.00818722450551812
"2014-09-22","2014-09-22",22.354398727417,0.000989812102322407
"2014-09-23","2014-09-23",22.7038955688477,0.0155134079614019
"2014-09-24","2014-09-24",22.5070285797119,-0.00870887897631656
"2014-09-25","2014-09-25",21.6487712860107,-0.038878942445054
"2014-09-26","2014-09-26",22.2858219146729,0.0290019883821517
"2014-09-29","2014-09-29",22.1442584991455,-0.00637243476753913
"2014-09-30","2014-09-30",22.2858219146729,0.00637243476753913
"2014-10-01","2014-10-01",21.9385452270508,-0.0157055419185204
"2014-10-02","2014-10-02",22.0978012084961,0.00723296497714188
"2014-10-03","2014-10-03",22.0358657836914,-0.00280672192839315
"2014-10-06","2014-10-06",22.0358657836914,0
"2014-10-07","2014-10-07",21.8434257507324,-0.0087713935228515
"2014-10-08","2014-10-08",22.2968826293945,0.0205468809958784
"2014-10-09","2014-10-09",22.345552444458,0.00218042919323036
"2014-10-10","2014-10-10",22.2814064025879,-0.00287476842268175
"2014-10-13","2014-10-13",22.0779037475586,-0.00917525912827966
"2014-10-14","2014-10-14",21.8434257507324,-0.0106772826381474
"2014-10-15","2014-10-15",21.575777053833,-0.0123287425734362
"2014-10-16","2014-10-16",21.2926445007324,-0.013209568249442
"2014-10-17","2014-10-17",21.6045341491699,0.0145415225030003
"2014-10-20","2014-10-20",22.066837310791,0.0211727003877553
"2014-10-21","2014-10-21",22.6662921905518,0.0268029880040865
"2014-10-22","2014-10-22",22.781307220459,0.00506144557414689
"2014-10-23","2014-10-23",23.1883239746094,0.0177085340888152
"2014-10-24","2014-10-24",23.274585723877,0.0037131487863471
"2014-10-27","2014-10-27",23.2502517700195,-0.00104606302298826
"2014-10-28","2014-10-28",23.6108112335205,0.0153887494568656
"2014-10-29","2014-10-29",23.7435264587402,0.0056052129187032
"2014-10-30","2014-10-30",23.6638965606689,-0.00335938837794325
"2014-10-31","2014-10-31",23.8895168304443,0.00948920158114763
"2014-11-03","2014-11-03",24.1991958618164,0.0128796673884382
"2014-11-04","2014-11-04",24.02223777771,-0.00733942834556478
"2014-11-05","2014-11-05",24.0797500610352,0.00239126544721291
"2014-11-06","2014-11-06",24.1486225128174,0.00285609880343785
"2014-11-07","2014-11-07",24.2174892425537,0.00284772845187575
"2014-11-10","2014-11-10",24.1775074005127,-0.00165231341711713
"2014-11-11","2014-11-11",24.3707733154297,0.00796184470422645
"2014-11-12","2014-11-12",24.715124130249,0.0140307698083242
"2014-11-13","2014-11-13",25.0639133453369,0.0140137270957861
"2014-11-14","2014-11-14",25.3660507202148,0.0119825978704631
"2014-11-17","2014-11-17",25.3238391876221,-0.0016654817134838
"2014-11-18","2014-11-18",25.6526355743408,0.0129001053093512
"2014-11-19","2014-11-19",25.4749011993408,-0.00695261701117911
"2014-11-20","2014-11-20",25.8392467498779,0.0142008271796739
"2014-11-21","2014-11-21",25.8747940063477,0.00137476250351343
"2014-11-24","2014-11-24",26.3546562194824,0.0183756755518103
"2014-11-25","2014-11-25",26.1258277893066,-0.00872057050023978
"2014-11-26","2014-11-26",26.4368495941162,0.0118344593647981
"2014-11-28","2014-11-28",26.4213066101074,-0.000588101650641271
"2014-12-01","2014-12-01",25.5637683868408,-0.0329947015950824
"2014-12-02","2014-12-02",25.4660167694092,-0.00383116396423322
"2014-12-03","2014-12-03",25.7548313140869,0.0112773457057074
"2014-12-04","2014-12-04",25.6570739746094,-0.00380291128070454
"2014-12-05","2014-12-05",25.5482139587402,-0.00425191163909844
"2014-12-08","2014-12-08",24.970609664917,-0.0228678905494508
"2014-12-09","2014-12-09",25.3527221679688,0.0151865877344659
"2014-12-10","2014-12-10",24.8706398010254,-0.0191981243241739
"2014-12-11","2014-12-11",24.7973232269287,-0.00295227035210166
"2014-12-12","2014-12-12",24.3774452209473,-0.0170773843382297
"2014-12-15","2014-12-15",24.0442066192627,-0.0137642500879283
"2014-12-16","2014-12-16",23.7154140472412,-0.0137688600467309
"2014-12-17","2014-12-17",24.3063526153564,0.0246125222066609
"2014-12-18","2014-12-18",25.0261421203613,0.0291832226537898
"2014-12-19","2014-12-19",24.8328723907471,-0.00775268823641273
"2014-12-22","2014-12-22",25.0905742645264,0.0103239732012828
"2014-12-23","2014-12-23",25.0017070770264,-0.00354814268192216
"2014-12-24","2014-12-24",24.8839664459229,-0.00472042738596068
"2014-12-26","2014-12-26",25.3238391876221,0.0175225342330361
"2014-12-29","2014-12-29",25.3060684204102,-0.000701986978891345
"2014-12-30","2014-12-30",24.9972629547119,-0.0122778884231516
"2014-12-31","2014-12-31",24.5218448638916,-0.0192019896781259
"2015-01-02","2015-01-02",24.2885818481445,-0.00955799026039772
"2015-01-05","2015-01-05",23.6043357849121,-0.0285759422677501
"2015-01-06","2015-01-06",23.6065540313721,9.39718132944023e-05
"2015-01-07","2015-01-07",23.9375686645508,0.0139247487596079
"2015-01-08","2015-01-08",24.857307434082,0.0377026356189081
"2015-01-09","2015-01-09",24.8839664459229,0.00107190718347017
"2015-01-12","2015-01-12",24.2708053588867,-0.0249494757360931
"2015-01-13","2015-01-13",24.4863033294678,0.00883971095236369
"2015-01-14","2015-01-14",24.3930015563965,-0.00381764374952853
"2015-01-15","2015-01-15",23.7309646606445,-0.0275155485542773
"2015-01-16","2015-01-16",23.546573638916,-0.00780040430695017
"2015-01-20","2015-01-20",24.1530647277832,0.0254309590512976
"2015-01-21","2015-01-21",24.3374576568604,0.00760535497677139
"2015-01-22","2015-01-22",24.970609664917,0.0256828890236771
"2015-01-23","2015-01-23",25.0994606018066,0.00514683604958766
"2015-01-26","2015-01-26",25.1261196136475,0.001061571184648
"2015-01-27","2015-01-27",24.2463645935059,-0.0356412346481543
"2015-01-28","2015-01-28",25.6170825958252,0.054992725371239
"2015-01-29","2015-01-29",26.4146366119385,0.03065885579207
"2015-01-30","2015-01-30",26.0280818939209,-0.0147422456331943
"2015-02-02","2015-02-02",26.3546562194824,0.012468937992749
"2015-02-03","2015-02-03",26.359094619751,0.000168396299197848
"2015-02-04","2015-02-04",26.5612602233887,0.00764040935484323
"2015-02-05","2015-02-05",26.7508392333984,0.00711207440868211
"2015-02-06","2015-02-06",26.525577545166,-0.00845638818197614
"2015-02-09","2015-02-09",26.7017688751221,0.00662035533727678
"2015-02-10","2015-02-10",27.2147521972656,0.0190293732550653
"2015-02-11","2015-02-11",27.8526363372803,0.0231684374425556
"2015-02-12","2015-02-12",28.2050323486328,0.0125727901886039
"2015-02-13","2015-02-13",28.3433094024658,0.00489058830580946
"2015-02-17","2015-02-17",28.5105876922607,0.00588451385200095
"2015-02-18","2015-02-18",28.7090930938721,0.00693838886346576
"2015-02-19","2015-02-19",28.6488666534424,-0.00210002108961627
"2015-02-20","2015-02-20",28.8830585479736,0.00814132978356552
"2015-02-23","2015-02-23",29.6636848449707,0.0266683513510002
"2015-02-24","2015-02-24",29.478572845459,-0.00625990996051495
"2015-02-25","2015-02-25",28.7247047424316,-0.0259061102928091
"2015-02-26","2015-02-26",29.0882396697998,0.0125764125189711
"2015-02-27","2015-02-27",28.65110206604,-0.0151420484850622
"2015-03-02","2015-03-02",28.7916202545166,0.00489247246962421
"2015-03-03","2015-03-03",28.8518333435059,0.00208915695126732
"2015-03-04","2015-03-04",28.6689395904541,-0.00635924588890502
"2015-03-05","2015-03-05",28.1938781738281,-0.0167094241383445
"2015-03-06","2015-03-06",28.236255645752,0.00150194504325585
"2015-03-09","2015-03-09",28.3566932678223,0.00425628302473813
"2015-03-10","2015-03-10",27.770112991333,-0.0209027262733232
"2015-03-11","2015-03-11",27.2638282775879,-0.0183995180145855
"2015-03-12","2015-03-12",27.7567329406738,0.0179175871325556
"2015-03-13","2015-03-13",27.564920425415,-0.00693447401611236
"2015-03-16","2015-03-16",27.8682441711426,0.0109438735930629
"2015-03-17","2015-03-17",28.3343925476074,0.0165885123240326
"2015-03-18","2015-03-18",28.6533336639404,0.0111934434877274
"2015-03-19","2015-03-19",28.4369812011719,-0.00757934157488993
"2015-03-20","2015-03-20",28.0801315307617,-0.0126281897789062
"2015-03-23","2015-03-23",28.3723125457764,0.0103514959824005
"2015-03-24","2015-03-24",28.2563285827637,-0.00409630614059608
"2015-03-25","2015-03-25",27.5180816650391,-0.026474149435864
"2015-03-26","2015-03-26",27.7098960876465,0.0069463051766272
"2015-03-27","2015-03-27",27.4890899658203,-0.00800041143382035
"2015-03-30","2015-03-30",28.1849575042725,0.0249992163503974
"2015-03-31","2015-03-31",27.7522659301758,-0.0154709217894053
"2015-04-01","2015-04-01",27.712121963501,-0.00144755852211498
"2015-04-02","2015-04-02",27.9507732391357,0.0085749308255938
"2015-04-06","2015-04-06",28.4035377502441,0.0160688417759016
"2015-04-07","2015-04-07",28.1046619415283,-0.0105782381083062
"2015-04-08","2015-04-08",28.013219833374,-0.00325893231152996
"2015-04-09","2015-04-09",28.2273368835449,0.00761436575972274
"2015-04-10","2015-04-10",28.347770690918,0.00425749042127954
"2015-04-13","2015-04-13",28.292013168335,-0.00196884722346047
"2015-04-14","2015-04-14",28.1693496704102,-0.00434504888803389
"2015-04-15","2015-04-15",28.2764015197754,0.00379309249887116
"2015-04-16","2015-04-16",28.1403503417969,-0.00482308666224851
"2015-04-17","2015-04-17",27.8236446380615,-0.01131831581317
"2015-04-20","2015-04-20",28.4592914581299,0.0225885105388874
"2015-04-21","2015-04-21",28.3054046630859,-0.00542193238219335
"2015-04-22","2015-04-22",28.6867847442627,0.0133837909385601
"2015-04-23","2015-04-23",28.9209747314453,0.00813054628133214
"2015-04-24","2015-04-24",29.0570220947266,0.00469307738908009
"2015-04-27","2015-04-27",29.5856189727783,0.0180282192361094
"2015-04-28","2015-04-28",29.1194763183594,-0.0158811581606391
"2015-04-29","2015-04-29",28.6912479400635,-0.0148151131586043
"2015-04-30","2015-04-30",27.9128513336182,-0.0275049223848081
"2015-05-01","2015-05-01",28.7603893280029,0.0299118658456869
"2015-05-04","2015-05-04",28.7046298980713,-0.00194063965111679
"2015-05-05","2015-05-05",28.0578269958496,-0.0227907999148802
"2015-05-06","2015-05-06",27.8816356658936,-0.0062993780851559
"2015-05-07","2015-05-07",28.054084777832,0.00616599399950069
"2015-05-08","2015-05-08",28.582649230957,0.0186656172361142
"2015-05-11","2015-05-11",28.2914848327637,-0.0102389934094047
"2015-05-12","2015-05-12",28.1907024383545,-0.00356864725803829
"2015-05-13","2015-05-13",28.2220573425293,0.00111162465815839
"2015-05-14","2015-05-14",28.8805198669434,0.0230634673241461
"2015-05-15","2015-05-15",28.8402080535889,-0.00139678834141144
"2015-05-18","2015-05-18",29.1582374572754,0.0109669350075023
"2015-05-19","2015-05-19",29.1313724517822,-0.00092177688055628
"2015-05-20","2015-05-20",29.1291275024414,-7.7065914081853e-05
"2015-05-21","2015-05-21",29.4269962310791,0.0101738735063068
"2015-05-22","2015-05-22",29.6845664978027,0.008714772033656
"2015-05-26","2015-05-26",29.0305709838867,-0.0222778176113021
"2015-05-27","2015-05-27",29.5725727081299,0.0184978874790143
"2015-05-28","2015-05-28",29.5143508911133,-0.00197071813231098
"2015-05-29","2015-05-29",29.178394317627,-0.011448101173722
"2015-06-01","2015-06-01",29.2366313934326,0.00199390805331268
"2015-06-02","2015-06-02",29.1067409515381,-0.00445262765154908
"2015-06-03","2015-06-03",29.1425647735596,0.00123001728834948
"2015-06-04","2015-06-04",28.9723510742188,-0.00585784849170068
"2015-06-05","2015-06-05",28.8133239746094,-0.00550404580185759
"2015-06-08","2015-06-08",28.6229591369629,-0.00662875535783147
"2015-06-09","2015-06-09",28.5378532409668,-0.00297777289519585
"2015-06-10","2015-06-10",28.8648490905762,0.0113931704760617
"2015-06-11","2015-06-11",28.799898147583,-0.00225270979484815
"2015-06-12","2015-06-12",28.481861114502,-0.0111044180631512
"2015-06-15","2015-06-15",28.4258670806885,-0.00196788920097424
"2015-06-16","2015-06-16",28.5781707763672,0.00534362349807749
"2015-06-17","2015-06-17",28.5109825134277,-0.00235380243315841
"2015-06-18","2015-06-18",28.6408729553223,0.00454545751734692
"2015-06-19","2015-06-19",28.3542003631592,-0.0100596417545233
"2015-06-22","2015-06-22",28.5804080963135,0.0079462713300158
"2015-06-23","2015-06-23",28.4505138397217,-0.00455522992763591
"2015-06-24","2015-06-24",28.6923904418945,0.00846572465258966
"2015-06-25","2015-06-25",28.5557651519775,-0.00477309872739395
"2015-06-26","2015-06-26",28.3877906799316,-0.00589970038955467
"2015-06-29","2015-06-29",27.8905906677246,-0.0176697672028525
"2015-06-30","2015-06-30",28.0921649932861,0.00720133170666237
"2015-07-01","2015-07-01",28.3542003631592,0.00928446855816922
"2015-07-02","2015-07-02",28.3183670043945,-0.00126457526822632
"2015-07-06","2015-07-06",28.2198181152344,-0.00348610372817193
"2015-07-07","2015-07-07",28.1503944396973,-0.00246313460567782
"2015-07-08","2015-07-08",27.4516143798828,-0.0251363886754392
"2015-07-09","2015-07-09",26.8917007446289,-0.0206072613790593
"2015-07-10","2015-07-10",27.6106300354004,0.0263831282830682
"2015-07-13","2015-07-13",28.1436748504639,0.0191217900773091
"2015-07-14","2015-07-14",28.132474899292,-0.000398035450881906
"2015-07-15","2015-07-15",28.4034767150879,0.00958695780992036
"2015-07-16","2015-07-16",28.781982421875,0.0132380237946763
"2015-07-17","2015-07-17",29.0305709838867,0.00859986558114301
"2015-07-20","2015-07-20",29.579309463501,0.0187256657052655
"2015-07-21","2015-07-21",29.2836589813232,-0.0100454658061975
"2015-07-22","2015-07-22",28.0451278686523,-0.0432147241348702
"2015-07-23","2015-07-23",28.0316867828369,-0.000479381225782394
"2015-07-24","2015-07-24",27.8838748931885,-0.00528698020811413
"2015-07-27","2015-07-27",27.4964122772217,-0.0139930274109181
"2015-07-28","2015-07-28",27.6330318450928,0.00495632958829839
"2015-07-29","2015-07-29",27.5456790924072,-0.00316617855600843
"2015-07-30","2015-07-30",27.4068279266357,-0.00505350779432101
"2015-07-31","2015-07-31",27.1671810150146,-0.00878251228551852
"2015-08-03","2015-08-03",26.5266284942627,-0.0238605871578672
"2015-08-04","2015-08-04",25.6755599975586,-0.0326095107276649
"2015-08-05","2015-08-05",25.8457736968994,0.00660752765585482
"2015-08-06","2015-08-06",25.9020137786865,0.00217362351797057
"2015-08-07","2015-08-07",25.9897556304932,0.00338172840989248
"2015-08-10","2015-08-10",26.9346771240234,0.0357121226673187
"2015-08-11","2015-08-11",25.5330467224121,-0.0534410057883754
"2015-08-12","2015-08-12",25.9267616271973,0.0153021396668311
"2015-08-13","2015-08-13",25.9065170288086,-0.000781142923736766
"2015-08-14","2015-08-14",26.0887565612793,0.00700987863448388
"2015-08-17","2015-08-17",26.3587322235107,0.010295175348026
"2015-08-18","2015-08-18",26.2102394104004,-0.00564946216147488
"2015-08-19","2015-08-19",25.875020980835,-0.0128720891700285
