"Index","GDAXI.Adjusted"
"2013-04-16","2013-04-16",7682.580078125
"2013-04-17","2013-04-17",7503.02978515625
"2013-04-18","2013-04-18",7473.72998046875
"2013-04-19","2013-04-19",7459.9599609375
"2013-04-22","2013-04-22",7478.10986328125
"2013-04-23","2013-04-23",7658.2099609375
"2013-04-24","2013-04-24",7759.02978515625
"2013-04-25","2013-04-25",7832.85986328125
"2013-04-26","2013-04-26",7814.759765625
"2013-04-29","2013-04-29",7873.5
"2013-04-30","2013-04-30",7913.7099609375
"2013-05-02","2013-05-02",7961.7099609375
"2013-05-03","2013-05-03",8122.2900390625
"2013-05-06","2013-05-06",8112.080078125
"2013-05-07","2013-05-07",8181.77978515625
"2013-05-08","2013-05-08",8249.7099609375
"2013-05-09","2013-05-09",8262.5498046875
"2013-05-10","2013-05-10",8278.58984375
"2013-05-13","2013-05-13",8279.2900390625
"2013-05-14","2013-05-14",8339.1103515625
"2013-05-15","2013-05-15",8362.419921875
"2013-05-16","2013-05-16",8369.8701171875
"2013-05-17","2013-05-17",8398
"2013-05-20","2013-05-20",8455.830078125
"2013-05-21","2013-05-21",8472.2001953125
"2013-05-22","2013-05-22",8530.8896484375
"2013-05-23","2013-05-23",8351.98046875
"2013-05-24","2013-05-24",8305.3203125
"2013-05-27","2013-05-27",8383.2998046875
"2013-05-28","2013-05-28",8480.8701171875
"2013-05-29","2013-05-29",8336.580078125
"2013-05-30","2013-05-30",8400.2001953125
"2013-05-31","2013-05-31",8348.83984375
"2013-06-03","2013-06-03",8285.7998046875
"2013-06-04","2013-06-04",8295.9599609375
"2013-06-05","2013-06-05",8196.1796875
"2013-06-06","2013-06-06",8098.81005859375
"2013-06-07","2013-06-07",8254.6796875
"2013-06-10","2013-06-10",8307.6904296875
"2013-06-11","2013-06-11",8222.4599609375
"2013-06-12","2013-06-12",8143.27001953125
"2013-06-13","2013-06-13",8095.39013671875
"2013-06-14","2013-06-14",8127.9599609375
"2013-06-17","2013-06-17",8215.73046875
"2013-06-18","2013-06-18",8229.509765625
"2013-06-19","2013-06-19",8197.080078125
"2013-06-20","2013-06-20",7928.47998046875
"2013-06-21","2013-06-21",7789.240234375
"2013-06-24","2013-06-24",7692.4501953125
"2013-06-25","2013-06-25",7811.2998046875
"2013-06-26","2013-06-26",7940.990234375
"2013-06-27","2013-06-27",7990.75
"2013-06-28","2013-06-28",7959.22021484375
"2013-07-01","2013-07-01",7983.919921875
"2013-07-02","2013-07-02",7910.77001953125
"2013-07-03","2013-07-03",7829.31982421875
"2013-07-04","2013-07-04",7994.31005859375
"2013-07-05","2013-07-05",7806
"2013-07-08","2013-07-08",7968.5400390625
"2013-07-09","2013-07-09",8057.75
"2013-07-10","2013-07-10",8066.47998046875
"2013-07-11","2013-07-11",8158.7998046875
"2013-07-12","2013-07-12",8212.76953125
"2013-07-15","2013-07-15",8234.8095703125
"2013-07-16","2013-07-16",8201.0498046875
"2013-07-17","2013-07-17",8254.7197265625
"2013-07-18","2013-07-18",8337.08984375
"2013-07-19","2013-07-19",8331.5703125
"2013-07-22","2013-07-22",8331.0595703125
"2013-07-23","2013-07-23",8314.23046875
"2013-07-24","2013-07-24",8379.1103515625
"2013-07-25","2013-07-25",8298.98046875
"2013-07-26","2013-07-26",8244.91015625
"2013-07-29","2013-07-29",8259.0302734375
"2013-07-30","2013-07-30",8271.01953125
"2013-07-31","2013-07-31",8275.9697265625
"2013-08-01","2013-08-01",8410.73046875
"2013-08-02","2013-08-02",8406.9404296875
"2013-08-05","2013-08-05",8398.3798828125
"2013-08-06","2013-08-06",8299.73046875
"2013-08-07","2013-08-07",8260.48046875
"2013-08-08","2013-08-08",8318.3203125
"2013-08-09","2013-08-09",8338.3095703125
"2013-08-12","2013-08-12",8359.25
"2013-08-13","2013-08-13",8415.759765625
"2013-08-14","2013-08-14",8438.1201171875
"2013-08-15","2013-08-15",8376.2900390625
"2013-08-16","2013-08-16",8391.9404296875
"2013-08-19","2013-08-19",8366.2900390625
"2013-08-20","2013-08-20",8300.0302734375
"2013-08-21","2013-08-21",8285.41015625
"2013-08-22","2013-08-22",8397.8896484375
"2013-08-23","2013-08-23",8416.990234375
"2013-08-26","2013-08-26",8435.150390625
"2013-08-27","2013-08-27",8242.5595703125
"2013-08-28","2013-08-28",8157.89990234375
"2013-08-29","2013-08-29",8194.5498046875
"2013-08-30","2013-08-30",8103.14990234375
"2013-09-02","2013-09-02",8243.8701171875
"2013-09-03","2013-09-03",8180.7099609375
"2013-09-04","2013-09-04",8195.919921875
"2013-09-05","2013-09-05",8234.98046875
"2013-09-06","2013-09-06",8275.669921875
"2013-09-09","2013-09-09",8276.3203125
"2013-09-10","2013-09-10",8446.5400390625
"2013-09-11","2013-09-11",8495.73046875
"2013-09-12","2013-09-12",8494
"2013-09-13","2013-09-13",8509.419921875
"2013-09-16","2013-09-16",8613
"2013-09-17","2013-09-17",8596.9501953125
"2013-09-18","2013-09-18",8636.0595703125
"2013-09-19","2013-09-19",8694.1796875
"2013-09-20","2013-09-20",8675.73046875
"2013-09-23","2013-09-23",8635.2900390625
"2013-09-24","2013-09-24",8664.599609375
"2013-09-25","2013-09-25",8665.6298828125
"2013-09-26","2013-09-26",8664.099609375
"2013-09-27","2013-09-27",8661.509765625
"2013-09-30","2013-09-30",8594.400390625
"2013-10-01","2013-10-01",8689.1396484375
"2013-10-02","2013-10-02",8629.419921875
"2013-10-04","2013-10-04",8622.9697265625
"2013-10-07","2013-10-07",8591.580078125
"2013-10-08","2013-10-08",8555.8896484375
"2013-10-09","2013-10-09",8516.6904296875
"2013-10-10","2013-10-10",8685.76953125
"2013-10-11","2013-10-11",8724.830078125
"2013-10-14","2013-10-14",8723.8095703125
"2013-10-15","2013-10-15",8804.4404296875
"2013-10-16","2013-10-16",8846
"2013-10-17","2013-10-17",8811.98046875
"2013-10-18","2013-10-18",8865.099609375
"2013-10-21","2013-10-21",8867.2197265625
"2013-10-22","2013-10-22",8947.4599609375
"2013-10-23","2013-10-23",8919.8603515625
"2013-10-24","2013-10-24",8980.6298828125
"2013-10-25","2013-10-25",8985.740234375
"2013-10-28","2013-10-28",8978.650390625
"2013-10-29","2013-10-29",9022.0400390625
"2013-10-30","2013-10-30",9010.26953125
"2013-10-31","2013-10-31",9033.919921875
"2013-11-01","2013-11-01",9007.830078125
"2013-11-04","2013-11-04",9037.23046875
"2013-11-05","2013-11-05",9009.1103515625
"2013-11-06","2013-11-06",9040.8701171875
"2013-11-07","2013-11-07",9081.0302734375
"2013-11-08","2013-11-08",9078.2802734375
"2013-11-11","2013-11-11",9107.8603515625
"2013-11-12","2013-11-12",9076.48046875
"2013-11-13","2013-11-13",9054.830078125
"2013-11-14","2013-11-14",9149.66015625
"2013-11-15","2013-11-15",9168.6904296875
"2013-11-18","2013-11-18",9225.4296875
"2013-11-19","2013-11-19",9193.2900390625
"2013-11-20","2013-11-20",9202.0703125
"2013-11-21","2013-11-21",9196.080078125
"2013-11-22","2013-11-22",9219.0400390625
"2013-11-25","2013-11-25",9299.9501953125
"2013-11-26","2013-11-26",9290.0703125
"2013-11-27","2013-11-27",9351.1298828125
"2013-11-28","2013-11-28",9387.3701171875
"2013-11-29","2013-11-29",9405.2998046875
"2013-12-02","2013-12-02",9401.9599609375
"2013-12-03","2013-12-03",9223.400390625
"2013-12-04","2013-12-04",9140.6298828125
"2013-12-05","2013-12-05",9084.9501953125
"2013-12-06","2013-12-06",9172.41015625
"2013-12-09","2013-12-09",9195.169921875
"2013-12-10","2013-12-10",9114.4404296875
"2013-12-11","2013-12-11",9077.1103515625
"2013-12-12","2013-12-12",9017
"2013-12-13","2013-12-13",9006.4599609375
"2013-12-16","2013-12-16",9163.5595703125
"2013-12-17","2013-12-17",9085.1201171875
"2013-12-18","2013-12-18",9181.75
"2013-12-19","2013-12-19",9335.740234375
"2013-12-20","2013-12-20",9400.1796875
"2013-12-23","2013-12-23",9488.8203125
"2013-12-27","2013-12-27",9589.3896484375
"2013-12-30","2013-12-30",9552.16015625
"2014-01-02","2014-01-02",9400.0400390625
"2014-01-03","2014-01-03",9435.150390625
"2014-01-06","2014-01-06",9428
"2014-01-07","2014-01-07",9506.2001953125
"2014-01-08","2014-01-08",9497.83984375
"2014-01-09","2014-01-09",9421.6103515625
"2014-01-10","2014-01-10",9473.240234375
"2014-01-13","2014-01-13",9510.169921875
"2014-01-14","2014-01-14",9540.509765625
"2014-01-15","2014-01-15",9733.8095703125
"2014-01-16","2014-01-16",9717.7099609375
"2014-01-17","2014-01-17",9742.9599609375
"2014-01-20","2014-01-20",9715.900390625
"2014-01-21","2014-01-21",9730.1201171875
"2014-01-22","2014-01-22",9720.1103515625
"2014-01-23","2014-01-23",9631.0400390625
"2014-01-24","2014-01-24",9392.01953125
"2014-01-27","2014-01-27",9349.2197265625
"2014-01-28","2014-01-28",9406.91015625
"2014-01-29","2014-01-29",9336.73046875
"2014-01-30","2014-01-30",9373.48046875
"2014-01-31","2014-01-31",9306.48046875
"2014-02-03","2014-02-03",9186.51953125
"2014-02-04","2014-02-04",9127.91015625
"2014-02-05","2014-02-05",9116.3203125
"2014-02-06","2014-02-06",9256.580078125
"2014-02-07","2014-02-07",9301.919921875
"2014-02-10","2014-02-10",9289.8603515625
"2014-02-11","2014-02-11",9478.76953125
"2014-02-12","2014-02-12",9540
"2014-02-13","2014-02-13",9596.76953125
"2014-02-14","2014-02-14",9662.400390625
"2014-02-17","2014-02-17",9656.759765625
"2014-02-18","2014-02-18",9659.7802734375
"2014-02-19","2014-02-19",9660.0498046875
"2014-02-20","2014-02-20",9618.849609375
"2014-02-21","2014-02-21",9656.9501953125
"2014-02-24","2014-02-24",9708.9404296875
"2014-02-25","2014-02-25",9699.349609375
"2014-02-26","2014-02-26",9661.73046875
"2014-02-27","2014-02-27",9588.330078125
"2014-02-28","2014-02-28",9692.080078125
"2014-03-03","2014-03-03",9358.8896484375
"2014-03-04","2014-03-04",9589.150390625
"2014-03-05","2014-03-05",9542.01953125
"2014-03-06","2014-03-06",9542.8701171875
"2014-03-07","2014-03-07",9350.75
"2014-03-10","2014-03-10",9265.5
"2014-03-11","2014-03-11",9307.7900390625
"2014-03-12","2014-03-12",9188.6904296875
"2014-03-13","2014-03-13",9017.7900390625
"2014-03-14","2014-03-14",9056.41015625
"2014-03-17","2014-03-17",9180.8896484375
"2014-03-18","2014-03-18",9242.5498046875
"2014-03-19","2014-03-19",9277.0498046875
"2014-03-20","2014-03-20",9296.1201171875
"2014-03-21","2014-03-21",9342.9404296875
"2014-03-24","2014-03-24",9188.76953125
"2014-03-25","2014-03-25",9338.400390625
"2014-03-26","2014-03-26",9448.580078125
"2014-03-27","2014-03-27",9451.2099609375
"2014-03-28","2014-03-28",9587.1904296875
"2014-03-31","2014-03-31",9555.91015625
"2014-04-01","2014-04-01",9603.7099609375
"2014-04-02","2014-04-02",9623.3603515625
"2014-04-03","2014-04-03",9628.8203125
"2014-04-04","2014-04-04",9695.76953125
"2014-04-07","2014-04-07",9510.849609375
"2014-04-08","2014-04-08",9490.7900390625
"2014-04-09","2014-04-09",9506.349609375
"2014-04-10","2014-04-10",9454.5400390625
"2014-04-11","2014-04-11",9315.2900390625
"2014-04-14","2014-04-14",9339.169921875
"2014-04-15","2014-04-15",9173.7099609375
"2014-04-16","2014-04-16",9317.8203125
"2014-04-17","2014-04-17",9409.7099609375
"2014-04-22","2014-04-22",9600.08984375
"2014-04-23","2014-04-23",9544.1904296875
"2014-04-24","2014-04-24",9548.6796875
"2014-04-25","2014-04-25",9401.5498046875
"2014-04-28","2014-04-28",9446.3603515625
"2014-04-29","2014-04-29",9584.1201171875
"2014-04-30","2014-04-30",9603.23046875
"2014-05-02","2014-05-02",9556.01953125
"2014-05-05","2014-05-05",9529.5
"2014-05-06","2014-05-06",9467.5302734375
"2014-05-07","2014-05-07",9521.2998046875
"2014-05-08","2014-05-08",9607.400390625
"2014-05-09","2014-05-09",9581.4501953125
"2014-05-12","2014-05-12",9702.4599609375
"2014-05-13","2014-05-13",9754.4296875
"2014-05-14","2014-05-14",9754.3896484375
"2014-05-15","2014-05-15",9656.0498046875
"2014-05-16","2014-05-16",9629.099609375
"2014-05-19","2014-05-19",9659.3896484375
"2014-05-20","2014-05-20",9639.080078125
"2014-05-21","2014-05-21",9697.8701171875
"2014-05-22","2014-05-22",9720.91015625
"2014-05-23","2014-05-23",9768.009765625
"2014-05-26","2014-05-26",9892.8203125
"2014-05-27","2014-05-27",9940.8203125
"2014-05-28","2014-05-28",9939.169921875
"2014-05-29","2014-05-29",9938.900390625
"2014-05-30","2014-05-30",9943.26953125
"2014-06-02","2014-06-02",9950.1201171875
"2014-06-03","2014-06-03",9919.740234375
"2014-06-04","2014-06-04",9926.669921875
"2014-06-05","2014-06-05",9947.830078125
"2014-06-06","2014-06-06",9987.1904296875
"2014-06-09","2014-06-09",10008.6298828125
"2014-06-10","2014-06-10",10028.7998046875
"2014-06-11","2014-06-11",9949.8095703125
"2014-06-12","2014-06-12",9938.7001953125
"2014-06-13","2014-06-13",9912.8701171875
"2014-06-16","2014-06-16",9883.98046875
"2014-06-17","2014-06-17",9920.3203125
"2014-06-18","2014-06-18",9930.330078125
"2014-06-19","2014-06-19",10004
"2014-06-20","2014-06-20",9987.240234375
"2014-06-23","2014-06-23",9920.919921875
"2014-06-24","2014-06-24",9938.080078125
"2014-06-25","2014-06-25",9867.75
"2014-06-26","2014-06-26",9804.900390625
"2014-06-27","2014-06-27",9815.169921875
"2014-06-30","2014-06-30",9833.0703125
"2014-07-01","2014-07-01",9902.41015625
"2014-07-02","2014-07-02",9911.26953125
"2014-07-03","2014-07-03",10029.4296875
"2014-07-04","2014-07-04",10009.080078125
"2014-07-07","2014-07-07",9906.0703125
"2014-07-08","2014-07-08",9772.669921875
"2014-07-09","2014-07-09",9808.2001953125
"2014-07-10","2014-07-10",9659.1298828125
"2014-07-11","2014-07-11",9666.33984375
"2014-07-14","2014-07-14",9783.009765625
"2014-07-15","2014-07-15",9719.41015625
"2014-07-16","2014-07-16",9859.26953125
"2014-07-17","2014-07-17",9753.8798828125
"2014-07-18","2014-07-18",9720.01953125
"2014-07-21","2014-07-21",9612.0498046875
"2014-07-22","2014-07-22",9734.330078125
"2014-07-23","2014-07-23",9753.5595703125
"2014-07-24","2014-07-24",9794.0595703125
"2014-07-25","2014-07-25",9644.009765625
"2014-07-28","2014-07-28",9598.169921875
"2014-07-29","2014-07-29",9653.6298828125
"2014-07-30","2014-07-30",9593.6796875
"2014-07-31","2014-07-31",9407.48046875
"2014-08-01","2014-08-01",9210.080078125
"2014-08-04","2014-08-04",9154.1396484375
"2014-08-05","2014-08-05",9189.740234375
"2014-08-06","2014-08-06",9130.0400390625
"2014-08-07","2014-08-07",9038.9697265625
"2014-08-08","2014-08-08",9009.3203125
"2014-08-11","2014-08-11",9180.740234375
"2014-08-12","2014-08-12",9069.4697265625
"2014-08-13","2014-08-13",9198.8798828125
"2014-08-14","2014-08-14",9225.099609375
"2014-08-15","2014-08-15",9092.599609375
"2014-08-18","2014-08-18",9245.330078125
"2014-08-19","2014-08-19",9334.2802734375
"2014-08-20","2014-08-20",9314.5703125
"2014-08-21","2014-08-21",9401.5302734375
"2014-08-22","2014-08-22",9339.169921875
"2014-08-25","2014-08-25",9510.1396484375
"2014-08-26","2014-08-26",9588.150390625
"2014-08-27","2014-08-27",9569.7099609375
"2014-08-28","2014-08-28",9462.5595703125
"2014-08-29","2014-08-29",9470.169921875
"2014-09-01","2014-09-01",9479.0302734375
"2014-09-02","2014-09-02",9507.01953125
"2014-09-03","2014-09-03",9626.490234375
"2014-09-04","2014-09-04",9724.259765625
"2014-09-05","2014-09-05",9747.01953125
"2014-09-08","2014-09-08",9758.0302734375
"2014-09-09","2014-09-09",9710.7001953125
"2014-09-10","2014-09-10",9700.169921875
"2014-09-11","2014-09-11",9691.2802734375
"2014-09-12","2014-09-12",9651.1298828125
"2014-09-15","2014-09-15",9659.6298828125
"2014-09-16","2014-09-16",9632.9296875
"2014-09-17","2014-09-17",9661.5
"2014-09-18","2014-09-18",9798.1298828125
"2014-09-19","2014-09-19",9799.259765625
"2014-09-22","2014-09-22",9749.5400390625
"2014-09-23","2014-09-23",9595.0302734375
"2014-09-24","2014-09-24",9661.9697265625
"2014-09-25","2014-09-25",9510.009765625
"2014-09-26","2014-09-26",9490.5498046875
"2014-09-29","2014-09-29",9422.91015625
"2014-09-30","2014-09-30",9474.2998046875
"2014-10-01","2014-10-01",9382.0302734375
"2014-10-02","2014-10-02",9195.6796875
"2014-10-06","2014-10-06",9209.509765625
"2014-10-07","2014-10-07",9086.2099609375
"2014-10-08","2014-10-08",8995.330078125
"2014-10-09","2014-10-09",9005.01953125
"2014-10-10","2014-10-10",8788.8095703125
"2014-10-13","2014-10-13",8812.4296875
"2014-10-14","2014-10-14",8825.2099609375
"2014-10-15","2014-10-15",8571.9501953125
"2014-10-16","2014-10-16",8582.900390625
"2014-10-17","2014-10-17",8850.26953125
"2014-10-20","2014-10-20",8717.759765625
"2014-10-21","2014-10-21",8886.9599609375
"2014-10-22","2014-10-22",8940.1396484375
"2014-10-23","2014-10-23",9047.3095703125
"2014-10-24","2014-10-24",8987.7998046875
"2014-10-27","2014-10-27",8902.6103515625
"2014-10-28","2014-10-28",9068.1904296875
"2014-10-29","2014-10-29",9082.8095703125
"2014-10-30","2014-10-30",9114.83984375
"2014-10-31","2014-10-31",9326.8701171875
"2014-11-03","2014-11-03",9251.7001953125
"2014-11-04","2014-11-04",9166.4697265625
"2014-11-05","2014-11-05",9315.48046875
"2014-11-06","2014-11-06",9377.41015625
"2014-11-07","2014-11-07",9291.830078125
"2014-11-10","2014-11-10",9351.8701171875
"2014-11-11","2014-11-11",9369.0302734375
"2014-11-12","2014-11-12",9210.9599609375
"2014-11-13","2014-11-13",9248.509765625
"2014-11-14","2014-11-14",9252.9404296875
"2014-11-17","2014-11-17",9306.349609375
"2014-11-18","2014-11-18",9456.5302734375
"2014-11-19","2014-11-19",9472.7998046875
"2014-11-20","2014-11-20",9483.9697265625
"2014-11-21","2014-11-21",9732.5498046875
"2014-11-24","2014-11-24",9785.5400390625
"2014-11-25","2014-11-25",9861.2099609375
"2014-11-26","2014-11-26",9915.5595703125
"2014-11-27","2014-11-27",9974.8701171875
"2014-11-28","2014-11-28",9980.849609375
"2014-12-01","2014-12-01",9963.509765625
"2014-12-02","2014-12-02",9934.080078125
"2014-12-03","2014-12-03",9971.7900390625
"2014-12-04","2014-12-04",9851.349609375
"2014-12-05","2014-12-05",10087.1201171875
"2014-12-08","2014-12-08",10014.990234375
"2014-12-09","2014-12-09",9793.7099609375
"2014-12-10","2014-12-10",9799.73046875
"2014-12-11","2014-12-11",9862.5302734375
"2014-12-12","2014-12-12",9594.73046875
"2014-12-15","2014-12-15",9334.009765625
"2014-12-16","2014-12-16",9563.8896484375
"2014-12-17","2014-12-17",9544.4296875
"2014-12-18","2014-12-18",9811.0595703125
"2014-12-19","2014-12-19",9786.9599609375
"2014-12-22","2014-12-22",9865.759765625
"2014-12-23","2014-12-23",9922.1103515625
"2014-12-29","2014-12-29",9927.1298828125
"2014-12-30","2014-12-30",9805.5498046875
"2015-01-02","2015-01-02",9764.73046875
"2015-01-05","2015-01-05",9473.16015625
"2015-01-06","2015-01-06",9469.66015625
"2015-01-07","2015-01-07",9518.1796875
"2015-01-08","2015-01-08",9837.6103515625
"2015-01-09","2015-01-09",9648.5
"2015-01-12","2015-01-12",9781.900390625
"2015-01-13","2015-01-13",9941
"2015-01-14","2015-01-14",9817.080078125
"2015-01-15","2015-01-15",10032.6103515625
"2015-01-16","2015-01-16",10167.76953125
"2015-01-19","2015-01-19",10242.349609375
"2015-01-20","2015-01-20",10257.1298828125
"2015-01-21","2015-01-21",10299.23046875
"2015-01-22","2015-01-22",10435.6201171875
"2015-01-23","2015-01-23",10649.580078125
"2015-01-26","2015-01-26",10798.330078125
"2015-01-27","2015-01-27",10628.580078125
"2015-01-28","2015-01-28",10710.9697265625
"2015-01-29","2015-01-29",10737.8701171875
"2015-01-30","2015-01-30",10694.3203125
"2015-02-02","2015-02-02",10828.009765625
"2015-02-03","2015-02-03",10890.9501953125
"2015-02-04","2015-02-04",10911.3203125
"2015-02-05","2015-02-05",10905.41015625
"2015-02-06","2015-02-06",10846.3896484375
"2015-02-09","2015-02-09",10663.509765625
"2015-02-10","2015-02-10",10753.830078125
"2015-02-11","2015-02-11",10752.1103515625
"2015-02-12","2015-02-12",10919.650390625
"2015-02-13","2015-02-13",10963.400390625
"2015-02-16","2015-02-16",10923.23046875
"2015-02-17","2015-02-17",10895.6201171875
"2015-02-18","2015-02-18",10961
"2015-02-19","2015-02-19",11001.9404296875
"2015-02-20","2015-02-20",11050.6396484375
"2015-02-23","2015-02-23",11130.919921875
"2015-02-24","2015-02-24",11205.740234375
"2015-02-25","2015-02-25",11210.26953125
"2015-02-26","2015-02-26",11327.1904296875
"2015-02-27","2015-02-27",11401.66015625
"2015-03-02","2015-03-02",11410.3603515625
"2015-03-03","2015-03-03",11280.3603515625
"2015-03-04","2015-03-04",11390.3798828125
"2015-03-05","2015-03-05",11504.009765625
"2015-03-06","2015-03-06",11550.9697265625
"2015-03-09","2015-03-09",11582.1103515625
"2015-03-10","2015-03-10",11500.3798828125
"2015-03-11","2015-03-11",11805.990234375
"2015-03-12","2015-03-12",11799.3896484375
"2015-03-13","2015-03-13",11901.6103515625
"2015-03-16","2015-03-16",12167.7197265625
"2015-03-17","2015-03-17",11980.849609375
"2015-03-18","2015-03-18",11922.76953125
"2015-03-19","2015-03-19",11899.400390625
"2015-03-20","2015-03-20",12039.3701171875
"2015-03-23","2015-03-23",11895.83984375
"2015-03-24","2015-03-24",12005.6904296875
"2015-03-25","2015-03-25",11865.3203125
"2015-03-26","2015-03-26",11843.6796875
"2015-03-27","2015-03-27",11868.330078125
"2015-03-30","2015-03-30",12086.009765625
"2015-03-31","2015-03-31",11966.169921875
"2015-04-01","2015-04-01",12001.3798828125
"2015-04-02","2015-04-02",11967.3896484375
"2015-04-07","2015-04-07",12123.51953125
"2015-04-08","2015-04-08",12035.8603515625
"2015-04-09","2015-04-09",12166.4404296875
"2015-04-10","2015-04-10",12374.73046875
"2015-04-13","2015-04-13",12338.73046875
"2015-04-14","2015-04-14",12227.599609375
"2015-04-15","2015-04-15",12231.33984375
"2015-04-16","2015-04-16",11998.8603515625
"2015-04-17","2015-04-17",11688.7001953125
"2015-04-20","2015-04-20",11891.91015625
"2015-04-21","2015-04-21",11939.580078125
"2015-04-22","2015-04-22",11867.3701171875
"2015-04-23","2015-04-23",11723.580078125
"2015-04-24","2015-04-24",11810.849609375
"2015-04-27","2015-04-27",12039.16015625
"2015-04-28","2015-04-28",11811.66015625
"2015-04-29","2015-04-29",11432.7197265625
"2015-04-30","2015-04-30",11454.3798828125
"2015-05-04","2015-05-04",11619.849609375
"2015-05-05","2015-05-05",11327.6796875
"2015-05-06","2015-05-06",11350.150390625
"2015-05-07","2015-05-07",11407.9697265625
"2015-05-08","2015-05-08",11709.73046875
"2015-05-11","2015-05-11",11673.349609375
"2015-05-12","2015-05-12",11472.41015625
"2015-05-13","2015-05-13",11351.4599609375
"2015-05-14","2015-05-14",11559.8203125
"2015-05-15","2015-05-15",11447.0302734375
"2015-05-18","2015-05-18",11594.2802734375
"2015-05-19","2015-05-19",11853.330078125
"2015-05-20","2015-05-20",11848.4697265625
"2015-05-21","2015-05-21",11864.58984375
"2015-05-22","2015-05-22",11815.009765625
"2015-05-26","2015-05-26",11625.1298828125
"2015-05-27","2015-05-27",11771.1298828125
"2015-05-28","2015-05-28",11677.5703125
"2015-05-29","2015-05-29",11413.8203125
"2015-06-01","2015-06-01",11436.0498046875
"2015-06-02","2015-06-02",11328.7998046875
"2015-06-03","2015-06-03",11419.6201171875
"2015-06-04","2015-06-04",11340.599609375
"2015-06-05","2015-06-05",11197.150390625
"2015-06-08","2015-06-08",11064.919921875
"2015-06-09","2015-06-09",11001.2900390625
"2015-06-10","2015-06-10",11265.3896484375
"2015-06-11","2015-06-11",11332.7802734375
"2015-06-12","2015-06-12",11196.490234375
"2015-06-15","2015-06-15",10984.9697265625
"2015-06-16","2015-06-16",11044.009765625
"2015-06-17","2015-06-17",10978.009765625
"2015-06-18","2015-06-18",11100.2998046875
"2015-06-19","2015-06-19",11040.099609375
"2015-06-22","2015-06-22",11460.5
"2015-06-23","2015-06-23",11542.5400390625
"2015-06-24","2015-06-24",11471.259765625
"2015-06-25","2015-06-25",11473.1298828125
"2015-06-26","2015-06-26",11492.4296875
"2015-06-29","2015-06-29",11083.2001953125
"2015-06-30","2015-06-30",10944.9697265625
"2015-07-01","2015-07-01",11180.5
"2015-07-02","2015-07-02",11099.349609375
"2015-07-03","2015-07-03",11058.3896484375
"2015-07-06","2015-07-06",10890.6298828125
"2015-07-07","2015-07-07",10676.7802734375
"2015-07-08","2015-07-08",10747.2998046875
"2015-07-09","2015-07-09",10996.41015625
"2015-07-10","2015-07-10",11315.6298828125
"2015-07-13","2015-07-13",11484.3798828125
"2015-07-14","2015-07-14",11516.900390625
"2015-07-15","2015-07-15",11539.66015625
"2015-07-16","2015-07-16",11716.759765625
"2015-07-17","2015-07-17",11673.419921875
"2015-07-20","2015-07-20",11735.7197265625
"2015-07-21","2015-07-21",11604.7998046875
"2015-07-22","2015-07-22",11520.669921875
"2015-07-23","2015-07-23",11512.1103515625
"2015-07-24","2015-07-24",11347.4501953125
"2015-07-27","2015-07-27",11056.400390625
"2015-07-28","2015-07-28",11173.91015625
"2015-07-29","2015-07-29",11211.849609375
"2015-07-30","2015-07-30",11257.150390625
"2015-07-31","2015-07-31",11308.990234375
"2015-08-03","2015-08-03",11443.7197265625
"2015-08-04","2015-08-04",11456.0703125
"2015-08-05","2015-08-05",11636.2998046875
"2015-08-06","2015-08-06",11585.099609375
"2015-08-07","2015-08-07",11490.830078125
"2015-08-10","2015-08-10",11604.7802734375
"2015-08-11","2015-08-11",11293.650390625
"2015-08-12","2015-08-12",10924.6103515625
"2015-08-13","2015-08-13",11014.6298828125
"2015-08-14","2015-08-14",10985.1396484375
"2015-08-17","2015-08-17",10940.330078125
"2015-08-18","2015-08-18",10915.919921875
"2015-08-19","2015-08-19",10682.150390625
"2015-08-20","2015-08-20",10432.1904296875
"2015-08-21","2015-08-21",10124.51953125
"2015-08-24","2015-08-24",9648.4296875
"2015-08-25","2015-08-25",10128.1201171875
"2015-08-26","2015-08-26",9997.4296875
"2015-08-27","2015-08-27",10315.6201171875
"2015-08-28","2015-08-28",10298.5302734375
"2015-08-31","2015-08-31",10259.4599609375
"2015-09-01","2015-09-01",10015.5703125
"2015-09-02","2015-09-02",10048.0498046875
"2015-09-03","2015-09-03",10317.83984375
"2015-09-04","2015-09-04",10038.0400390625
"2015-09-07","2015-09-07",10108.6103515625
"2015-09-08","2015-09-08",10271.3603515625
"2015-09-09","2015-09-09",10303.1201171875
"2015-09-10","2015-09-10",10210.4404296875
"2015-09-11","2015-09-11",10123.5595703125
"2015-09-14","2015-09-14",10131.740234375
"2015-09-15","2015-09-15",10188.1298828125
"2015-09-16","2015-09-16",10227.2099609375
"2015-09-17","2015-09-17",10229.580078125
"2015-09-18","2015-09-18",9916.16015625
"2015-09-21","2015-09-21",9948.509765625
"2015-09-22","2015-09-22",9570.66015625
"2015-09-23","2015-09-23",9612.6201171875
"2015-09-24","2015-09-24",9427.6396484375
"2015-09-25","2015-09-25",9688.5302734375
"2015-09-28","2015-09-28",9483.5498046875
"2015-09-29","2015-09-29",9450.400390625
"2015-09-30","2015-09-30",9660.4404296875
"2015-10-01","2015-10-01",9509.25
"2015-10-02","2015-10-02",9553.0703125
"2015-10-05","2015-10-05",9814.7900390625
