"Index","price","return"
"2013-09-24","2013-09-24",1697.42004394531,-0.00260052149773138
"2013-09-25","2013-09-25",1692.77001953125,-0.00274322515437841
"2013-09-26","2013-09-26",1698.67004394531,0.00347936584799857
"2013-09-27","2013-09-27",1691.75,-0.00408212166344413
"2013-09-30","2013-09-30",1681.55004882812,-0.00604747998119048
"2013-10-01","2013-10-01",1695,0.00796672468340631
"2013-10-02","2013-10-02",1693.86999511719,-0.000666891870340969
"2013-10-03","2013-10-03",1678.66003417969,-0.00901997250055242
"2013-10-04","2013-10-04",1690.5,0.00702846670428325
"2013-10-07","2013-10-07",1676.11999511719,-0.00854274753681938
"2013-10-08","2013-10-08",1655.44995117188,-0.0124087499310832
"2013-10-09","2013-10-09",1656.40002441406,0.000573741730605093
"2013-10-10","2013-10-10",1692.56005859375,0.0215956228828365
"2013-10-11","2013-10-11",1703.19995117188,0.00626659561732801
"2013-10-14","2013-10-14",1710.14001464844,0.0040664411452882
"2013-10-15","2013-10-15",1698.06005859375,-0.00708878961375881
"2013-10-16","2013-10-16",1721.5400390625,0.0137328043071321
"2013-10-17","2013-10-17",1733.15002441406,0.00672131441373747
"2013-10-18","2013-10-18",1744.5,0.00652740546362285
"2013-10-21","2013-10-21",1744.66003417969,9.17322096043449e-05
"2013-10-22","2013-10-22",1754.67004394531,0.00572111623962712
"2013-10-23","2013-10-23",1746.38000488281,-0.00473575324003672
"2013-10-24","2013-10-24",1752.06994628906,0.00325283854435554
"2013-10-25","2013-10-25",1759.77001953125,0.00438521439277473
"2013-10-28","2013-10-28",1762.10998535156,0.00132881651923711
"2013-10-29","2013-10-29",1771.94995117188,0.00556866121409438
"2013-10-30","2013-10-30",1763.31005859375,-0.0048878496945699
"2013-10-31","2013-10-31",1756.5400390625,-0.0038467705679377
"2013-11-01","2013-11-01",1761.64001464844,0.00289921441220908
"2013-11-04","2013-11-04",1767.93005371094,0.00356419937809882
"2013-11-05","2013-11-05",1762.96997070312,-0.00280953084834046
"2013-11-06","2013-11-06",1770.48999023438,0.00425646871228746
"2013-11-07","2013-11-07",1747.15002441406,-0.013270435999595
"2013-11-08","2013-11-08",1770.60998535156,0.0133382087922644
"2013-11-11","2013-11-11",1771.89001464844,0.000722670064972952
"2013-11-12","2013-11-12",1767.68994140625,-0.00237320544562003
"2013-11-13","2013-11-13",1782,0.00806275272049906
"2013-11-14","2013-11-14",1790.61999511719,0.00482559682045114
"2013-11-15","2013-11-15",1798.18005371094,0.00421314627388103
"2013-11-18","2013-11-18",1791.53002929688,-0.00370505242350472
"2013-11-19","2013-11-19",1787.86999511719,-0.00204505527760102
"2013-11-20","2013-11-20",1781.36999511719,-0.00364223599616142
"2013-11-21","2013-11-21",1795.84997558594,0.00809570542075644
"2013-11-22","2013-11-22",1804.76000976562,0.00494919050002895
"2013-11-25","2013-11-25",1802.47998046875,-0.00126414078723958
"2013-11-26","2013-11-26",1802.75,0.000149793235503459
"2013-11-27","2013-11-27",1807.22998046875,0.00248199867746113
"2013-11-29","2013-11-29",1805.81005859375,-0.000785998457116577
"2013-12-02","2013-12-02",1800.90002441406,-0.00272272353471603
"2013-12-03","2013-12-03",1795.15002441406,-0.00319795599189376
"2013-12-04","2013-12-04",1792.81005859375,-0.00130434346978703
"2013-12-05","2013-12-05",1785.03002929688,-0.00434901581308011
"2013-12-06","2013-12-06",1805.08996582031,0.0111751948768761
"2013-12-09","2013-12-09",1808.36999511719,0.00181545124795068
"2013-12-10","2013-12-10",1802.61999511719,-0.00318472489565735
"2013-12-11","2013-12-11",1782.21997070312,-0.0113813976746071
"2013-12-12","2013-12-12",1775.5,-0.00377768837915582
"2013-12-13","2013-12-13",1775.31994628906,-0.000101415286506423
"2013-12-16","2013-12-16",1786.5400390625,0.00630015212939661
"2013-12-17","2013-12-17",1781,-0.00310580593637155
"2013-12-18","2013-12-18",1810.65002441406,0.0165109060091746
"2013-12-19","2013-12-19",1809.59997558594,-0.0005800974283936
"2013-12-20","2013-12-20",1818.31994628906,0.0048071554406901
"2013-12-23","2013-12-23",1827.98999023438,0.00530402888620607
"2013-12-24","2013-12-24",1833.31994628906,0.00291150430430687
"2013-12-26","2013-12-26",1842.02001953125,0.00473430462113189
"2013-12-27","2013-12-27",1841.40002441406,-0.000336641010607153
"2013-12-30","2013-12-30",1841.06994628906,-0.000179269962014672
"2013-12-31","2013-12-31",1848.35998535156,0.00395185634911144
"2014-01-02","2014-01-02",1831.97998046875,-0.00890141301662961
"2014-01-03","2014-01-03",1831.36999511719,-0.000333020520160154
"2014-01-06","2014-01-06",1826.77001953125,-0.00251492725375968
"2014-01-07","2014-01-07",1837.88000488281,0.00606334537539155
"2014-01-08","2014-01-08",1837.48999023438,-0.000212231503451399
"2014-01-09","2014-01-09",1838.13000488281,0.000348248543514451
"2014-01-10","2014-01-10",1842.36999511719,0.00230403049045513
"2014-01-13","2014-01-13",1819.19995117188,-0.0126559664587944
"2014-01-14","2014-01-14",1838.88000488281,0.0107598761199341
"2014-01-15","2014-01-15",1848.38000488281,0.00515288913468304
"2014-01-16","2014-01-16",1845.89001464844,-0.00134802848642579
"2014-01-17","2014-01-17",1838.69995117188,-0.00390278032001579
"2014-01-21","2014-01-21",1843.80004882812,0.00276991224281797
"2014-01-22","2014-01-22",1844.85998535156,0.000574700049767785
"2014-01-23","2014-01-23",1828.4599609375,-0.00892932476457098
"2014-01-24","2014-01-24",1790.2900390625,-0.0210964214273401
"2014-01-27","2014-01-27",1781.56005859375,-0.00488822185333948
"2014-01-28","2014-01-28",1792.5,0.00612187562243172
"2014-01-29","2014-01-29",1774.19995117188,-0.0102617039084958
"2014-01-30","2014-01-30",1794.18994140625,0.0112040443722181
"2014-01-31","2014-01-31",1782.58996582031,-0.00648629021424973
"2014-02-03","2014-02-03",1741.89001464844,-0.0230966047044872
"2014-02-04","2014-02-04",1755.19995117188,0.00761204368308199
"2014-02-05","2014-02-05",1751.64001464844,-0.00203028240865688
"2014-02-06","2014-02-06",1773.43005371094,0.0123630544533757
"2014-02-07","2014-02-07",1797.02001953125,0.0132141935042966
"2014-02-10","2014-02-10",1799.83996582031,0.00156800480325447
"2014-02-11","2014-02-11",1819.75,0.0110013759442547
"2014-02-12","2014-02-12",1819.26000976562,-0.000269298647721072
"2014-02-13","2014-02-13",1829.82995605469,0.00579321197877647
"2014-02-14","2014-02-14",1838.63000488281,0.00479768938554859
"2014-02-18","2014-02-18",1840.76000976562,0.00115780339255878
"2014-02-19","2014-02-19",1828.75,-0.00654586177319594
"2014-02-20","2014-02-20",1839.78002929688,0.00601334182693414
"2014-02-21","2014-02-21",1836.25,-0.00192056667318141
"2014-02-24","2014-02-24",1847.60998535156,0.00616745555233145
"2014-02-25","2014-02-25",1845.11999511719,-0.00134859067677429
"2014-02-26","2014-02-26",1845.16003417969,2.16997421249587e-05
"2014-02-27","2014-02-27",1854.2900390625,0.00493588140841617
"2014-02-28","2014-02-28",1859.44995117188,0.00277882428133758
"2014-03-03","2014-03-03",1845.72998046875,-0.0074058662004548
"2014-03-04","2014-03-04",1873.91003417969,0.0151523226761423
"2014-03-05","2014-03-05",1873.81005859375,-5.33527496644481e-05
"2014-03-06","2014-03-06",1877.03002929688,0.00171693349685675
"2014-03-07","2014-03-07",1878.0400390625,0.000537944577115645
"2014-03-10","2014-03-10",1877.17004394531,-0.0004633536412193
"2014-03-11","2014-03-11",1867.63000488281,-0.00509509697521526
"2014-03-12","2014-03-12",1868.19995117188,0.000305124323209505
"2014-03-13","2014-03-13",1846.33996582031,-0.0117700916958832
"2014-03-14","2014-03-14",1841.13000488281,-0.00282576641744559
"2014-03-17","2014-03-17",1858.82995605469,0.00956771769503906
"2014-03-18","2014-03-18",1872.25,0.00719368224547345
"2014-03-19","2014-03-19",1860.77001953125,-0.00615052509673486
"2014-03-20","2014-03-20",1872.01000976562,0.00602233408752184
"2014-03-21","2014-03-21",1866.52001953125,-0.00293698011660926
"2014-03-24","2014-03-24",1857.43994140625,-0.00487658095936272
"2014-03-25","2014-03-25",1865.61999511719,0.00439427084882205
"2014-03-26","2014-03-26",1852.56005859375,-0.00702493695487583
"2014-03-27","2014-03-27",1849.0400390625,-0.00190189134397745
"2014-03-28","2014-03-28",1857.61999511719,0.00462948924340978
"2014-03-31","2014-03-31",1872.33996582031,0.00789287138479633
"2014-04-01","2014-04-01",1885.52001953125,0.00701468804421346
"2014-04-02","2014-04-02",1890.90002441406,0.00284926383183937
"2014-04-03","2014-04-03",1888.77001953125,-0.00112708521301119
"2014-04-04","2014-04-04",1865.08996582031,-0.012616542925314
"2014-04-07","2014-04-07",1845.0400390625,-0.0108083123321494
"2014-04-08","2014-04-08",1851.9599609375,0.0037435379801769
"2014-04-09","2014-04-09",1872.18005371094,0.0108590393419661
"2014-04-10","2014-04-10",1833.07995605469,-0.0211059677373875
"2014-04-11","2014-04-11",1815.68994140625,-0.00953205973989757
"2014-04-14","2014-04-14",1830.60998535156,0.00818370815074054
"2014-04-15","2014-04-15",1842.97998046875,0.00673457951770384
"2014-04-16","2014-04-16",1862.31005859375,0.0104338679487661
"2014-04-17","2014-04-17",1864.84997558594,0.00136292370709423
"2014-04-21","2014-04-21",1871.89001464844,0.00376801565557194
"2014-04-22","2014-04-22",1879.55004882812,0.00408378899612849
"2014-04-23","2014-04-23",1875.39001464844,-0.00221576686252245
"2014-04-24","2014-04-24",1878.60998535156,0.00171548827533119
"2014-04-25","2014-04-25",1863.40002441406,-0.00812934474350158
"2014-04-28","2014-04-28",1869.43005371094,0.0032308111625019
"2014-04-29","2014-04-29",1878.32995605469,0.00474946050463387
"2014-04-30","2014-04-30",1883.94995117188,0.00298754980270122
"2014-05-01","2014-05-01",1883.68005371094,-0.000143271744332374
"2014-05-02","2014-05-02",1881.14001464844,-0.00134935502987155
"2014-05-05","2014-05-05",1884.66003417969,0.00186946758234008
"2014-05-06","2014-05-06",1867.71997070312,-0.00902903146199119
"2014-05-07","2014-05-07",1878.2099609375,0.00560075487103351
"2014-05-08","2014-05-08",1875.63000488281,-0.00137456923278645
"2014-05-09","2014-05-09",1878.47998046875,0.00151832319487877
"2014-05-12","2014-05-12",1896.65002441406,0.00962625617231616
"2014-05-13","2014-05-13",1897.44995117188,0.000421668788282759
"2014-05-14","2014-05-14",1888.53002929688,-0.00471208956501723
"2014-05-15","2014-05-15",1870.84997558594,-0.00940590418393494
"2014-05-16","2014-05-16",1877.85998535156,0.00373996281900091
"2014-05-19","2014-05-19",1885.07995605469,0.00383741418970374
"2014-05-20","2014-05-20",1872.82995605469,-0.00651960460854273
"2014-05-21","2014-05-21",1888.03002929688,0.00808334054774651
"2014-05-22","2014-05-22",1892.48999023438,0.00235944419471412
"2014-05-23","2014-05-23",1900.53002929688,0.004239392917885
"2014-05-27","2014-05-27",1911.91003417969,0.00596995021152846
"2014-05-28","2014-05-28",1909.78002929688,-0.00111469275005849
"2014-05-29","2014-05-29",1920.03002929688,0.00535275865736118
"2014-05-30","2014-05-30",1923.56994628906,0.00184198044310158
"2014-06-02","2014-06-02",1924.96997070312,0.000727561364058715
"2014-06-03","2014-06-03",1924.23999023438,-0.000379288469535055
"2014-06-04","2014-06-04",1927.88000488281,0.00188987660636286
"2014-06-05","2014-06-05",1940.4599609375,0.00650408211966269
"2014-06-06","2014-06-06",1949.43994140625,0.00461708354801971
"2014-06-09","2014-06-09",1951.27001953125,0.000938330856486758
"2014-06-10","2014-06-10",1950.7900390625,-0.000246013881879392
"2014-06-11","2014-06-11",1943.89001464844,-0.00354331115166673
"2014-06-12","2014-06-12",1930.10998535156,-0.00711413908890979
"2014-06-13","2014-06-13",1936.16003417969,0.00312965919907082
"2014-06-16","2014-06-16",1937.78002929688,0.000836355330786631
"2014-06-17","2014-06-17",1941.98999023438,0.0021702124448888
"2014-06-18","2014-06-18",1956.97998046875,0.00768924316072983
"2014-06-19","2014-06-19",1959.47998046875,0.0012766632951644
"2014-06-20","2014-06-20",1962.86999511719,0.00172856349567674
"2014-06-23","2014-06-23",1962.60998535156,-0.000132472852898857
"2014-06-24","2014-06-24",1949.97998046875,-0.00645610649861794
"2014-06-25","2014-06-25",1959.53002929688,0.00488555742271757
"2014-06-26","2014-06-26",1957.21997070312,-0.00117957942763969
"2014-06-27","2014-06-27",1960.9599609375,0.00190904523808388
"2014-06-30","2014-06-30",1960.22998046875,-0.000372325997001433
"2014-07-01","2014-07-01",1973.31994628906,0.00665557289682273
"2014-07-02","2014-07-02",1974.61999511719,0.000658596075123086
"2014-07-03","2014-07-03",1985.43994140625,0.00546455022767223
"2014-07-07","2014-07-07",1977.65002441406,-0.00393123905432358
"2014-07-08","2014-07-08",1963.7099609375,-0.00707376218168054
"2014-07-09","2014-07-09",1972.82995605469,0.00463351655325894
"2014-07-10","2014-07-10",1964.68005371094,-0.00413962832447368
"2014-07-11","2014-07-11",1967.56994628906,0.00146984199804745
"2014-07-14","2014-07-14",1977.09997558594,0.0048318607269966
"2014-07-15","2014-07-15",1973.28002929688,-0.0019339645679457
"2014-07-16","2014-07-16",1981.56994628906,0.00419228500944868
"2014-07-17","2014-07-17",1958.11999511719,-0.0119046059274774
"2014-07-18","2014-07-18",1978.21997070312,0.0102126088996712
"2014-07-21","2014-07-21",1973.63000488281,-0.00232294642390496
"2014-07-22","2014-07-22",1983.53002929688,0.00500361116730019
"2014-07-23","2014-07-23",1987.01000976562,0.00175290077701273
"2014-07-24","2014-07-24",1987.97998046875,0.000488036812551051
"2014-07-25","2014-07-25",1978.33996582031,-0.00486094604610976
"2014-07-28","2014-07-28",1978.91003417969,0.000288113393553502
"2014-07-29","2014-07-29",1969.94995117188,-0.00453806841371396
"2014-07-30","2014-07-30",1970.06994628906,6.09109194096291e-05
"2014-07-31","2014-07-31",1930.67004394531,-0.0202019321552296
"2014-08-01","2014-08-01",1925.15002441406,-0.00286321623129826
"2014-08-04","2014-08-04",1938.98999023438,0.00716331444964613
"2014-08-05","2014-08-05",1920.2099609375,-0.00973267919733622
"2014-08-06","2014-08-06",1920.23999023438,1.56384263600984e-05
"2014-08-07","2014-08-07",1909.56994628906,-0.00557211544673297
"2014-08-08","2014-08-08",1931.58996582031,0.011465422557972
"2014-08-11","2014-08-11",1936.92004394531,0.00275562502584137
"2014-08-12","2014-08-12",1933.75,-0.00163798237415591
"2014-08-13","2014-08-13",1946.71997070312,0.0066847671025112
"2014-08-14","2014-08-14",1955.18005371094,0.00433639827369792
"2014-08-15","2014-08-15",1955.06005859375,-6.13748075712905e-05
"2014-08-18","2014-08-18",1971.73999023438,0.00849548321965976
"2014-08-19","2014-08-19",1981.59997558594,0.00498819017919772
"2014-08-20","2014-08-20",1986.51000976562,0.00247474828254379
"2014-08-21","2014-08-21",1992.36999511719,0.00294554728027041
"2014-08-22","2014-08-22",1988.40002441406,-0.0019945749188226
"2014-08-25","2014-08-25",1997.92004394531,0.00477635386360387
"2014-08-26","2014-08-26",2000.02001953125,0.00105052889524337
"2014-08-27","2014-08-27",2000.11999511719,4.99860432849886e-05
"2014-08-28","2014-08-28",1996.73999023438,-0.00169133054494619
"2014-08-29","2014-08-29",2003.36999511719,0.00331491432902009
"2014-09-02","2014-09-02",2002.28002929688,-0.000544214217702788
"2014-09-03","2014-09-03",2000.71997070312,-0.000779444752801339
"2014-09-04","2014-09-04",1997.65002441406,-0.00153559920471302
"2014-09-05","2014-09-05",2007.7099609375,0.00502324770495921
"2014-09-08","2014-09-08",2001.5400390625,-0.00307784585431659
"2014-09-09","2014-09-09",1988.43994140625,-0.00656652153268489
"2014-09-10","2014-09-10",1995.68994140625,0.00363944360036772
"2014-09-11","2014-09-11",1997.44995117188,0.000881516764723145
"2014-09-12","2014-09-12",1985.5400390625,-0.00598040549200629
"2014-09-15","2014-09-15",1984.13000488281,-0.000710403748109378
"2014-09-16","2014-09-16",1998.97998046875,0.00745650732455605
"2014-09-17","2014-09-17",2001.56994628906,0.00129480507908841
"2014-09-18","2014-09-18",2011.35998535156,0.00487925712733972
"2014-09-19","2014-09-19",2010.40002441406,-0.000477383510403051
"2014-09-22","2014-09-22",1994.2900390625,-0.00804560253021869
"2014-09-23","2014-09-23",1982.77001953125,-0.00579325007962606
"2014-09-24","2014-09-24",1998.30004882812,0.00780197675865413
"2014-09-25","2014-09-25",1965.98999023438,-0.0163009132651704
"2014-09-26","2014-09-26",1982.84997558594,0.00853926112400138
"2014-09-29","2014-09-29",1977.80004882812,-0.0025500508569154
"2014-09-30","2014-09-30",1972.2900390625,-0.0027898165443121
"2014-10-01","2014-10-01",1946.16003417969,-0.0133371061126377
"2014-10-02","2014-10-02",1946.17004394531,5.14332825041208e-06
"2014-10-03","2014-10-03",1967.90002441406,0.0111036355239031
"2014-10-06","2014-10-06",1964.81994628906,-0.00156638600139836
"2014-10-07","2014-10-07",1935.09997558594,-0.0152416186191289
"2014-10-08","2014-10-08",1968.89001464844,0.0173109474980588
"2014-10-09","2014-10-09",1928.2099609375,-0.0208778484543144
"2014-10-10","2014-10-10",1906.13000488281,-0.011517080026211
"2014-10-13","2014-10-13",1874.73999023438,-0.0166050332025227
"2014-10-14","2014-10-14",1877.69995117188,0.00157761968086678
"2014-10-15","2014-10-15",1862.48999023438,-0.00813330072607776
"2014-10-16","2014-10-16",1862.76000976562,0.000144967200442103
"2014-10-17","2014-10-17",1886.76000976562,0.0128018133771466
"2014-10-20","2014-10-20",1904.01000976562,0.00910111612128084
"2014-10-21","2014-10-21",1941.28002929688,0.0193853708277514
"2014-10-22","2014-10-22",1927.10998535156,-0.00732610066161232
"2014-10-23","2014-10-23",1950.81994628906,0.0122283057215995
"2014-10-24","2014-10-24",1964.57995605469,0.00702869017571661
"2014-10-27","2014-10-27",1961.63000488281,-0.00150269687883853
"2014-10-28","2014-10-28",1985.05004882812,0.0118683645669106
"2014-10-29","2014-10-29",1982.30004882812,-0.00138631599064265
"2014-10-30","2014-10-30",1994.65002441406,0.00621079724787332
"2014-10-31","2014-10-31",2018.05004882812,0.0116631142331487
"2014-11-03","2014-11-03",2017.81005859375,-0.000118928916399419
"2014-11-04","2014-11-04",2012.09997558594,-0.00283385325266572
"2014-11-05","2014-11-05",2023.56994628906,0.00568431106080514
"2014-11-06","2014-11-06",2031.2099609375,0.00376840364432773
"2014-11-07","2014-11-07",2031.92004394531,0.000349525126781103
"2014-11-10","2014-11-10",2038.26000976562,0.00311532701955919
"2014-11-11","2014-11-11",2039.68005371094,0.00069645163028742
"2014-11-12","2014-11-12",2038.25,-0.000701362578918285
"2014-11-13","2014-11-13",2039.32995605469,0.000529704428400279
"2014-11-14","2014-11-14",2039.81994628906,0.000240241348547166
"2014-11-17","2014-11-17",2041.31994628906,0.000735088777657822
"2014-11-18","2014-11-18",2051.80004882812,0.00512084935368851
"2014-11-19","2014-11-19",2048.71997070312,-0.00150228687561871
"2014-11-20","2014-11-20",2052.75,0.00196516401320324
"2014-11-21","2014-11-21",2063.5,0.00522321260373815
"2014-11-24","2014-11-24",2069.40991210938,0.00285992981373884
"2014-11-25","2014-11-25",2067.03002929688,-0.00115069146841673
"2014-11-26","2014-11-26",2072.830078125,0.00280205247160303
"2014-11-28","2014-11-28",2067.56005859375,-0.00254566463701256
"2014-12-01","2014-12-01",2053.43994140625,-0.00685278934483424
"2014-12-02","2014-12-02",2066.55004882812,0.0063641667588481
"2014-12-03","2014-12-03",2074.330078125,0.00375767383402703
"2014-12-04","2014-12-04",2071.919921875,-0.00116257173178536
"2014-12-05","2014-12-05",2075.3701171875,0.00166383159892103
"2014-12-08","2014-12-08",2060.31005859375,-0.0072830221497151
"2014-12-09","2014-12-09",2059.82006835938,-0.000237851825834134
"2014-12-10","2014-12-10",2026.14001464844,-0.0164861211830489
"2014-12-11","2014-12-11",2035.32995605469,0.00452543397162053
"2014-12-12","2014-12-12",2002.32995605469,-0.0163464657916581
"2014-12-15","2014-12-15",1989.63000488281,-0.00636278627172171
"2014-12-16","2014-12-16",1972.73999023438,-0.00852525986538133
"2014-12-17","2014-12-17",2012.89001464844,0.0201480732432957
"2014-12-18","2014-12-18",2061.22998046875,0.0237313748857089
"2014-12-19","2014-12-19",2070.64990234375,0.00455963796741887
"2014-12-22","2014-12-22",2078.5400390625,0.00380322247992737
"2014-12-23","2014-12-23",2082.169921875,0.00174483862970476
"2014-12-24","2014-12-24",2081.8798828125,-0.000139306241075055
"2014-12-26","2014-12-26",2088.77001953125,0.00330410998212116
"2014-12-29","2014-12-29",2090.57006835938,0.000861403428089602
"2014-12-30","2014-12-30",2080.35009765625,-0.0049005930345043
"2014-12-31","2014-12-31",2058.89990234375,-0.0103643835612504
"2015-01-02","2015-01-02",2058.19995117188,-0.000340021473135721
"2015-01-05","2015-01-05",2020.57995605469,-0.0184472135325873
"2015-01-06","2015-01-06",2002.60998535156,-0.0089332546906995
"2015-01-07","2015-01-07",2025.90002441406,0.0115627358448762
"2015-01-08","2015-01-08",2062.13989257812,0.0177301681271551
"2015-01-09","2015-01-09",2044.81005859375,-0.00843932214707888
"2015-01-12","2015-01-12",2028.26000976562,-0.00812661684347038
"2015-01-13","2015-01-13",2023.03002929688,-0.00258188543581639
"2015-01-14","2015-01-14",2011.27001953125,-0.00583002896797513
"2015-01-15","2015-01-15",1992.67004394531,-0.00929090300456803
"2015-01-16","2015-01-16",2019.42004394531,0.0133348931862676
"2015-01-20","2015-01-20",2022.55004882812,0.00154875243340058
"2015-01-21","2015-01-21",2032.11999511719,0.00472046502218948
"2015-01-22","2015-01-22",2063.14990234375,0.0151543130706298
"2015-01-23","2015-01-23",2051.82006835938,-0.00550665627930158
"2015-01-26","2015-01-26",2057.09008789062,0.00256516799862272
"2015-01-27","2015-01-27",2029.55004882812,-0.0134782878158575
"2015-01-28","2015-01-28",2002.16003417969,-0.0135875028110215
"2015-01-29","2015-01-29",2021.25,0.00948951705826317
"2015-01-30","2015-01-30",1994.98999023438,-0.0130770990063187
"2015-02-02","2015-02-02",2020.84997558594,0.0128791700002155
"2015-02-03","2015-02-03",2050.03002929688,0.014336238577453
"2015-02-04","2015-02-04",2041.51000976562,-0.00416470657245238
"2015-02-05","2015-02-05",2062.52001953125,0.0102388107109093
"2015-02-06","2015-02-06",2055.46997070312,-0.00342402761187888
"2015-02-09","2015-02-09",2046.73999023438,-0.00425623931048147
"2015-02-10","2015-02-10",2068.59008789062,0.0106189795540619
"2015-02-11","2015-02-11",2068.53002929688,-2.90340101578579e-05
"2015-02-12","2015-02-12",2088.47998046875,0.00959829506591614
"2015-02-13","2015-02-13",2096.98999023438,0.00406645922777926
"2015-02-17","2015-02-17",2100.34008789062,0.00159629969779829
"2015-02-18","2015-02-18",2099.67993164062,-0.000314358623229261
"2015-02-19","2015-02-19",2097.44995117188,-0.00106262171571814
"2015-02-20","2015-02-20",2110.30004882812,0.00610784272105569
"2015-02-23","2015-02-23",2109.65991210938,-0.000303385211985585
"2015-02-24","2015-02-24",2115.47998046875,0.00275497246883116
"2015-02-25","2015-02-25",2113.86010742188,-0.000766016963602567
"2015-02-26","2015-02-26",2110.73999023438,-0.00147711863025446
"2015-02-27","2015-02-27",2104.5,-0.00296068304863173
"2015-03-02","2015-03-02",2117.38989257812,0.00610623818113254
"2015-03-03","2015-03-03",2107.78002929688,-0.00454887260381742
"2015-03-04","2015-03-04",2098.53002929688,-0.00439816123015468
"2015-03-05","2015-03-05",2101.0400390625,0.00119536525103658
"2015-03-06","2015-03-06",2071.26000976562,-0.0142753563624671
"2015-03-09","2015-03-09",2079.42993164062,0.00393666235797596
"2015-03-10","2015-03-10",2044.16003417969,-0.0171068209371414
"2015-03-11","2015-03-11",2040.23999023438,-0.00191952067648504
"2015-03-12","2015-03-12",2065.94995117188,0.012522702206037
"2015-03-13","2015-03-13",2053.39990234375,-0.00609323709019627
"2015-03-16","2015-03-16",2081.18994140625,0.0134429090238557
"2015-03-17","2015-03-17",2074.28002929688,-0.00332569770778246
"2015-03-18","2015-03-18",2099.5,0.0120851015016292
"2015-03-19","2015-03-19",2089.27001953125,-0.00488448912695016
"2015-03-20","2015-03-20",2108.10009765625,0.00897238219325924
"2015-03-23","2015-03-23",2104.419921875,-0.0017472566067136
"2015-03-24","2015-03-24",2091.5,-0.00615834570159102
"2015-03-25","2015-03-25",2061.05004882812,-0.0146659265272389
"2015-03-26","2015-03-26",2056.14990234375,-0.00238033073747346
"2015-03-27","2015-03-27",2061.02001953125,0.00236576072950356
"2015-03-30","2015-03-30",2086.23999023438,0.0121623826471495
"2015-03-31","2015-03-31",2067.88989257812,-0.00883468621753103
"2015-04-01","2015-04-01",2059.68994140625,-0.00397325420184735
"2015-04-02","2015-04-02",2066.9599609375,0.00352345230371398
"2015-04-06","2015-04-06",2080.6201171875,0.00658707264716529
"2015-04-07","2015-04-07",2076.330078125,-0.00206403270858679
"2015-04-08","2015-04-08",2081.89990234375,0.00267894155734716
"2015-04-09","2015-04-09",2091.17993164062,0.00444757587362599
"2015-04-10","2015-04-10",2102.06005859375,0.0051893768994562
"2015-04-13","2015-04-13",2092.42993164062,-0.00459180682096161
"2015-04-14","2015-04-14",2095.84008789062,0.00162843225851361
"2015-04-15","2015-04-15",2106.6298828125,0.0051349890449961
"2015-04-16","2015-04-16",2104.98999023438,-0.000778746757985616
"2015-04-17","2015-04-17",2081.17993164062,-0.011375704189053
"2015-04-20","2015-04-20",2100.39990234375,0.0091927485865364
"2015-04-21","2015-04-21",2097.2900390625,-0.0014817025047682
"2015-04-22","2015-04-22",2107.9599609375,0.00507458285338647
"2015-04-23","2015-04-23",2112.92993164062,0.00235494084255272
"2015-04-24","2015-04-24",2117.68994140625,0.00225026682475349
"2015-04-27","2015-04-27",2108.919921875,-0.00414991324073455
"2015-04-28","2015-04-28",2114.76000976562,0.00276540443734596
"2015-04-29","2015-04-29",2106.85009765625,-0.00374734812757271
"2015-04-30","2015-04-30",2085.51000976562,-0.0101805530332486
"2015-05-01","2015-05-01",2108.2900390625,0.0108637765634558
"2015-05-04","2015-05-04",2114.48999023438,0.00293643314776304
"2015-05-05","2015-05-05",2089.4599609375,-0.0119080033585304
"2015-05-06","2015-05-06",2080.14990234375,-0.00446568114093182
"2015-05-07","2015-05-07",2088,0.00376671046947497
"2015-05-08","2015-05-08",2116.10009765625,0.0133681479873617
"2015-05-11","2015-05-11",2105.330078125,-0.00510255645608204
"2015-05-12","2015-05-12",2099.1201171875,-0.00295399643936722
"2015-05-13","2015-05-13",2098.47998046875,-0.000305001290652029
"2015-05-14","2015-05-14",2121.10009765625,0.0107216042617599
"2015-05-15","2015-05-15",2122.72998046875,0.000768118827866537
"2015-05-18","2015-05-18",2129.19995117188,0.00304331247257039
"2015-05-19","2015-05-19",2127.830078125,-0.000643581597842058
"2015-05-20","2015-05-20",2125.85009765625,-0.000930949450793861
"2015-05-21","2015-05-21",2130.82006835938,0.00233514590874506
"2015-05-22","2015-05-22",2126.06005859375,-0.00223638514948377
"2015-05-26","2015-05-26",2104.19995117188,-0.0103352049075021
"2015-05-27","2015-05-27",2123.47998046875,0.00912091892910993
"2015-05-28","2015-05-28",2120.7900390625,-0.00126756391748728
"2015-05-29","2015-05-29",2107.38989257812,-0.00633851518409756
"2015-06-01","2015-06-01",2111.72998046875,0.0020573434991471
"2015-06-02","2015-06-02",2109.60009765625,-0.00100910516534736
"2015-06-03","2015-06-03",2114.07006835938,0.00211662946975544
"2015-06-04","2015-06-04",2095.84008789062,-0.00866056221510103
"2015-06-05","2015-06-05",2092.830078125,-0.00143721523273221
"2015-06-08","2015-06-08",2079.28002929688,-0.00649556033830567
"2015-06-09","2015-06-09",2080.14990234375,0.000418265519003036
"2015-06-10","2015-06-10",2105.19995117188,0.0119704917525141
"2015-06-11","2015-06-11",2108.86010742188,0.00173711675652832
"2015-06-12","2015-06-12",2094.11010742188,-0.00701887465310236
